epoch,loss,val_loss
0,10.108941078186035,0.4068836271762848
1,1.4864205121994019,0.2950981557369232
2,1.2243658304214478,0.12877130508422852
3,1.055475115776062,0.14740586280822754
4,0.9003737568855286,0.37398654222488403
5,0.8395867347717285,0.32546600699424744
6,0.7619165778160095,0.4040929973125458
7,0.7562718987464905,0.4049111306667328
8,0.7592556476593018,0.2354585826396942
9,0.7095025777816772,0.678619384765625
10,0.7064973711967468,0.285550594329834
11,0.6834141612052917,0.5581455826759338
12,0.6621004343032837,0.33951857686042786
