epoch,loss,val_loss
0,47.68389892578125,30.917247772216797
1,2.841879367828369,4.010792255401611
2,2.4021966457366943,0.49935466051101685
3,2.0902998447418213,2.4584271907806396
4,1.9295542240142822,1.0147159099578857
5,2.1543021202087402,0.6375385522842407
6,1.8655977249145508,0.6980119943618774
7,1.7632157802581787,0.4737807810306549
8,1.6557830572128296,1.0668134689331055
9,1.7469769716262817,0.6166054606437683
10,1.554113507270813,0.47654837369918823
11,1.28963303565979,4.028060436248779
12,1.5366955995559692,0.5211036801338196
13,1.5642818212509155,0.48943114280700684
14,1.4242675304412842,0.8624317049980164
15,1.372576355934143,0.6247815489768982
16,1.320465087890625,1.9017473459243774
17,1.3043609857559204,0.6171413064002991
