,Stock,ML,gain_pred,index_maximo_pred,n_steps_in,n_steps_out,interval,samples_test
29,ARZZ3,BidirectionalLSTM,0.0,0,7,1,1wk,1
30,ARZZ3,convLSTM1D,0.0,0,7,1,1wk,1
31,ARZZ3,convLSTM2D,0.0,0,7,1,1wk,1
32,AZUL4,LSTM,10.028904982706333,0,7,1,1wk,1
33,AZUL4,BidirectionalLSTM,9.414502141975161,0,7,1,1wk,1
34,AZUL4,convLSTM1D,1.7077764032386773,0,7,1,1wk,1
35,AZUL4,convLSTM2D,0.0,0,7,1,1wk,1
36,B3SA3,LSTM,0.0,0,7,1,1wk,1
37,B3SA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
38,B3SA3,convLSTM1D,0.0,0,7,1,1wk,1
39,B3SA3,convLSTM2D,0.0,0,7,1,1wk,1
40,BBAS3,LSTM,0.0,0,7,1,1wk,1
41,BBAS3,BidirectionalLSTM,0.0,0,7,1,1wk,1
42,BBAS3,convLSTM1D,0.0,0,7,1,1wk,1
43,BBAS3,convLSTM2D,0.0,0,7,1,1wk,1
44,BBDC3,LSTM,0.0,0,7,1,1wk,1
45,BBDC3,BidirectionalLSTM,0.0,0,7,1,1wk,1
46,BBDC3,convLSTM1D,0.0,0,7,1,1wk,1
47,BBDC3,convLSTM2D,0.0,0,7,1,1wk,1
48,BBSE3,LSTM,18.97041726177327,0,7,1,1wk,1
49,BBSE3,BidirectionalLSTM,7.049091245562869,0,7,1,1wk,1
50,BBSE3,convLSTM1D,10.009863850855997,0,7,1,1wk,1
51,BBSE3,convLSTM2D,0.0,0,7,1,1wk,1
52,BEEF3,LSTM,3.609970628290135,0,7,1,1wk,1
53,BEEF3,BidirectionalLSTM,0.0,0,7,1,1wk,1
54,BEEF3,convLSTM1D,0.0,0,7,1,1wk,1
55,BEEF3,convLSTM2D,0.0,0,7,1,1wk,1
56,BIDI3,LSTM,317.5090312957764,0,7,1,1wk,1
57,BIDI3,BidirectionalLSTM,0.0,0,7,1,1wk,1
58,BIDI3,convLSTM1D,0.0,0,7,1,1wk,1
59,BIDI3,convLSTM2D,0.0,0,7,1,1wk,1
60,BKBR3,LSTM,86.75939609798095,0,7,1,1wk,1
61,BKBR3,BidirectionalLSTM,59.2375911199129,0,7,1,1wk,1
62,BKBR3,convLSTM1D,40.64712951389639,0,7,1,1wk,1
63,BKBR3,convLSTM2D,0.0,0,7,1,1wk,1
64,BPAC3,LSTM,0.0,0,7,1,1wk,1
65,BPAC3,BidirectionalLSTM,0.0,0,7,1,1wk,1
66,BPAC3,convLSTM1D,0.0,0,7,1,1wk,1
67,BPAC3,convLSTM2D,0.0,0,7,1,1wk,1
68,BRAP3,LSTM,0.0,0,7,1,1wk,1
69,BRAP3,BidirectionalLSTM,0.0,0,7,1,1wk,1
70,BRAP3,convLSTM1D,0.0,0,7,1,1wk,1
71,BRAP3,convLSTM2D,0.0,0,7,1,1wk,1
72,BRDT3,LSTM,0.0,0,7,1,1wk,1
73,BRDT3,BidirectionalLSTM,1.5031300125959461,0,7,1,1wk,1
74,BRDT3,convLSTM1D,0.0,0,7,1,1wk,1
75,BRDT3,convLSTM2D,0.0,0,7,1,1wk,1
76,BRFS3,LSTM,27.796859629110475,0,7,1,1wk,1
77,BRFS3,BidirectionalLSTM,26.046940622800008,0,7,1,1wk,1
78,BRFS3,convLSTM1D,34.185125671942316,0,7,1,1wk,1
79,BRFS3,convLSTM2D,0.0,0,7,1,1wk,1
80,BRSR3,LSTM,0.0,0,7,1,1wk,1
81,BRSR3,BidirectionalLSTM,1.86913063990127,0,7,1,1wk,1
82,BRSR3,convLSTM1D,0.0,0,7,1,1wk,1
83,BRSR3,convLSTM2D,0.0,0,7,1,1wk,1
84,BRKM3,LSTM,0.0,0,7,1,1wk,1
85,BRKM3,BidirectionalLSTM,0.0,0,7,1,1wk,1
86,BRKM3,convLSTM1D,0.0,0,7,1,1wk,1
87,BRKM3,convLSTM2D,0.0,0,7,1,1wk,1
88,BRML3,LSTM,6.460739065099606,0,7,1,1wk,1
89,BRML3,BidirectionalLSTM,16.51699465733983,0,7,1,1wk,1
90,BRML3,convLSTM1D,0.0,0,7,1,1wk,1
91,BRML3,convLSTM2D,0.0,0,7,1,1wk,1
92,BTOW3,LSTM,0.0,0,7,1,1wk,1
93,BTOW3,BidirectionalLSTM,0.0,0,7,1,1wk,1
94,BTOW3,convLSTM1D,2.789194893596672,0,7,1,1wk,1
95,BTOW3,convLSTM2D,0.0,0,7,1,1wk,1
96,CAML3,LSTM,17.01480719724648,0,7,1,1wk,1
97,CAML3,BidirectionalLSTM,4.693273108015182,0,7,1,1wk,1
98,CAML3,convLSTM1D,3.265409768834293,0,7,1,1wk,1
99,CAML3,convLSTM2D,4.459801907481458,0,7,1,1wk,1
100,CARD3,LSTM,0.0,0,7,1,1wk,1
101,CARD3,BidirectionalLSTM,0.0,0,7,1,1wk,1
102,CARD3,convLSTM1D,0.0,0,7,1,1wk,1
103,CARD3,convLSTM2D,0.0,0,7,1,1wk,1
104,CCRO3,LSTM,0.0,0,7,1,1wk,1
105,CCRO3,BidirectionalLSTM,5.385453652913134,0,7,1,1wk,1
106,CCRO3,convLSTM1D,0.0,0,7,1,1wk,1
107,CCRO3,convLSTM2D,0.0,0,7,1,1wk,1
108,CEAB3,LSTM,0.0,0,7,1,1wk,1
109,CEAB3,BidirectionalLSTM,2.7403779931970496,0,7,1,1wk,1
110,CEAB3,convLSTM1D,1.314200340090566,0,7,1,1wk,1
111,CEAB3,convLSTM2D,0.0,0,7,1,1wk,1
112,CIEL3,LSTM,714.0919906160664,0,7,1,1wk,1
113,CIEL3,BidirectionalLSTM,32.892549905107074,0,7,1,1wk,1
114,CIEL3,convLSTM1D,376.21318481754463,0,7,1,1wk,1
115,CIEL3,convLSTM2D,385.0353418327726,0,7,1,1wk,1
116,CMIG3,LSTM,0.0,0,7,1,1wk,1
117,CMIG3,BidirectionalLSTM,0.0,0,7,1,1wk,1
118,CMIG3,convLSTM1D,0.0,0,7,1,1wk,1
119,CMIG3,convLSTM2D,0.0,0,7,1,1wk,1
120,CNTO3,LSTM,12.11499575759209,0,7,1,1wk,1
121,CNTO3,BidirectionalLSTM,19.35241265490483,0,7,1,1wk,1
122,CNTO3,convLSTM1D,17.16072620280991,0,7,1,1wk,1
123,CNTO3,convLSTM2D,0.0,0,7,1,1wk,1
124,COGN3,LSTM,283.9515289249627,0,7,1,1wk,1
125,COGN3,BidirectionalLSTM,118.76188162325514,0,7,1,1wk,1
126,COGN3,convLSTM1D,109.73748394879306,0,7,1,1wk,1
127,COGN3,convLSTM2D,119.81500888842601,0,7,1,1wk,1
128,CPFE3,LSTM,0.0,0,7,1,1wk,1
129,CPFE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
130,CPFE3,convLSTM1D,0.0,0,7,1,1wk,1
131,CPFE3,convLSTM2D,0.0,0,7,1,1wk,1
132,CPLE3,LSTM,6.576518053697364,0,7,1,1wk,1
133,CPLE3,BidirectionalLSTM,7.284333763953417,0,7,1,1wk,1
134,CPLE3,convLSTM1D,0.2182994433993133,0,7,1,1wk,1
135,CPLE3,convLSTM2D,0.0,0,7,1,1wk,1
136,CRFB3,LSTM,7.268601482564751,0,7,1,1wk,1
137,CRFB3,BidirectionalLSTM,8.24010594324632,0,7,1,1wk,1
138,CRFB3,convLSTM1D,2.7752065441825167,0,7,1,1wk,1
139,CRFB3,convLSTM2D,0.0,0,7,1,1wk,1
140,CSMG3,LSTM,0.0,0,7,1,1wk,1
141,CSMG3,BidirectionalLSTM,0.0,0,7,1,1wk,1
142,CSMG3,convLSTM1D,0.0,0,7,1,1wk,1
143,CSMG3,convLSTM2D,0.0,0,7,1,1wk,1
144,CSAN3,LSTM,0.0,0,7,1,1wk,1
145,CSAN3,BidirectionalLSTM,0.0,0,7,1,1wk,1
146,CSAN3,convLSTM1D,0.0,0,7,1,1wk,1
147,CSAN3,convLSTM2D,0.0,0,7,1,1wk,1
148,CSNA3,LSTM,0.0,0,7,1,1wk,1
149,CSNA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
150,CSNA3,convLSTM1D,15.260288014131424,0,7,1,1wk,1
151,CSNA3,convLSTM2D,0.0,0,7,1,1wk,1
152,CVCB3,LSTM,0.0,0,7,1,1wk,1
153,CVCB3,BidirectionalLSTM,0.0,0,7,1,1wk,1
154,CVCB3,convLSTM1D,0.0,0,7,1,1wk,1
155,CVCB3,convLSTM2D,0.0,0,7,1,1wk,1
156,CYRE3,LSTM,0.0,0,7,1,1wk,1
157,CYRE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
158,CYRE3,convLSTM1D,0.0,0,7,1,1wk,1
159,CYRE3,convLSTM2D,0.0,0,7,1,1wk,1
160,DIRR3,LSTM,11.3259979649121,0,7,1,1wk,1
161,DIRR3,BidirectionalLSTM,0.0,0,7,1,1wk,1
162,DIRR3,convLSTM1D,0.0,0,7,1,1wk,1
163,DIRR3,convLSTM2D,0.0,0,7,1,1wk,1
164,DTEX3,LSTM,0.0,0,7,1,1wk,1
165,DTEX3,BidirectionalLSTM,0.0,0,7,1,1wk,1
166,DTEX3,convLSTM1D,0.0,0,7,1,1wk,1
167,DTEX3,convLSTM2D,0.0,0,7,1,1wk,1
168,ECOR3,LSTM,6.277150326332599,0,7,1,1wk,1
169,ECOR3,BidirectionalLSTM,1.4316676553952987,0,7,1,1wk,1
170,ECOR3,convLSTM1D,0.0,0,7,1,1wk,1
171,ECOR3,convLSTM2D,0.0,0,7,1,1wk,1
172,EGIE3,LSTM,0.0,0,7,1,1wk,1
173,EGIE3,BidirectionalLSTM,0.21135679567695298,0,7,1,1wk,1
174,EGIE3,convLSTM1D,0.0,0,7,1,1wk,1
175,EGIE3,convLSTM2D,0.0,0,7,1,1wk,1
176,ELET3,LSTM,0.0,0,7,1,1wk,1
177,ELET3,BidirectionalLSTM,0.0,0,7,1,1wk,1
178,ELET3,convLSTM1D,0.0,0,7,1,1wk,1
179,ELET3,convLSTM2D,0.0,0,7,1,1wk,1
180,ELET3,LSTM,0.0,0,7,1,1wk,1
181,ELET3,BidirectionalLSTM,0.0,0,7,1,1wk,1
182,ELET3,convLSTM1D,0.0,0,7,1,1wk,1
183,ELET3,convLSTM2D,0.0,0,7,1,1wk,1
184,EMBR3,LSTM,138.77403355370006,0,7,1,1wk,1
185,EMBR3,BidirectionalLSTM,98.995503998528,0,7,1,1wk,1
186,EMBR3,convLSTM1D,58.37775577610438,0,7,1,1wk,1
187,EMBR3,convLSTM2D,0.7870358885921114,0,7,1,1wk,1
188,ENAT3,LSTM,0.0,0,7,1,1wk,1
189,ENAT3,BidirectionalLSTM,0.897529696268626,0,7,1,1wk,1
190,ENAT3,convLSTM1D,0.0,0,7,1,1wk,1
191,ENAT3,convLSTM2D,0.0,0,7,1,1wk,1
192,ENBR3,LSTM,0.0,0,7,1,1wk,1
193,ENBR3,BidirectionalLSTM,0.0,0,7,1,1wk,1
194,ENBR3,convLSTM1D,0.0,0,7,1,1wk,1
195,ENBR3,convLSTM2D,0.0,0,7,1,1wk,1
196,ENGI3,LSTM,0.0,0,7,1,1wk,1
197,ENGI3,BidirectionalLSTM,1.5389261438566333,0,7,1,1wk,1
198,ENGI3,convLSTM1D,0.3623302368556987,0,7,1,1wk,1
199,ENGI3,convLSTM2D,0.0,0,7,1,1wk,1
200,EVEN3,LSTM,0.0,0,7,1,1wk,1
201,EVEN3,BidirectionalLSTM,0.0,0,7,1,1wk,1
202,EVEN3,convLSTM1D,1.4911713306099803,0,7,1,1wk,1
203,EVEN3,convLSTM2D,0.0,0,7,1,1wk,1
204,EQTL3,LSTM,1.6803092976075602,0,7,1,1wk,1
205,EQTL3,BidirectionalLSTM,0.0,0,7,1,1wk,1
206,EQTL3,convLSTM1D,0.0,0,7,1,1wk,1
207,EQTL3,convLSTM2D,0.0,0,7,1,1wk,1
208,ETER3,LSTM,7.488665720408943,0,7,1,1wk,1
209,ETER3,BidirectionalLSTM,0.0,0,7,1,1wk,1
210,ETER3,convLSTM1D,0.0,0,7,1,1wk,1
211,ETER3,convLSTM2D,0.0,0,7,1,1wk,1
212,EZTC3,LSTM,0.0,0,7,1,1wk,1
213,EZTC3,BidirectionalLSTM,1.8002700809754968,0,7,1,1wk,1
214,EZTC3,convLSTM1D,1.534049023727725,0,7,1,1wk,1
215,EZTC3,convLSTM2D,0.0,0,7,1,1wk,1
216,FESA4,LSTM,0.0,0,7,1,1wk,1
217,FESA4,BidirectionalLSTM,0.0,0,7,1,1wk,1
218,FESA4,convLSTM1D,0.0,0,7,1,1wk,1
219,FESA4,convLSTM2D,0.0,0,7,1,1wk,1
220,FHER3,LSTM,8.101738753115244,0,7,1,1wk,1
221,FHER3,BidirectionalLSTM,10.934486976120516,0,7,1,1wk,1
222,FHER3,convLSTM1D,0.0,0,7,1,1wk,1
223,FHER3,convLSTM2D,0.0,0,7,1,1wk,1
224,FLRY3,LSTM,0.0,0,7,1,1wk,1
225,FLRY3,BidirectionalLSTM,1.235217612887172,0,7,1,1wk,1
226,FLRY3,convLSTM1D,0.0,0,7,1,1wk,1
227,FLRY3,convLSTM2D,0.0,0,7,1,1wk,1
228,GFSA3,LSTM,89.26018100200187,0,7,1,1wk,1
229,GFSA3,BidirectionalLSTM,70.1713879442913,0,7,1,1wk,1
230,GFSA3,convLSTM1D,76.0939926833232,0,7,1,1wk,1
231,GFSA3,convLSTM2D,101.59507396246529,0,7,1,1wk,1
232,GGBR3,LSTM,0.0,0,7,1,1wk,1
233,GGBR3,BidirectionalLSTM,1.6114531336603903,0,7,1,1wk,1
234,GGBR3,convLSTM1D,0.0,0,7,1,1wk,1
235,GGBR3,convLSTM2D,0.0,0,7,1,1wk,1
236,GNDI3,LSTM,0.0,0,7,1,1wk,1
237,GNDI3,BidirectionalLSTM,0.0,0,7,1,1wk,1
238,GNDI3,convLSTM1D,0.0,0,7,1,1wk,1
239,GNDI3,convLSTM2D,0.0,0,7,1,1wk,1
240,GOAU3,LSTM,0.0,0,7,1,1wk,1
241,GOAU3,BidirectionalLSTM,0.0,0,7,1,1wk,1
242,GOAU3,convLSTM1D,0.0,0,7,1,1wk,1
243,GOAU3,convLSTM2D,0.0,0,7,1,1wk,1
244,GOLL4,LSTM,6.023709447956127,0,7,1,1wk,1
245,GOLL4,BidirectionalLSTM,6.526191322668912,0,7,1,1wk,1
246,GOLL4,convLSTM1D,3.7747334454682155,0,7,1,1wk,1
247,GOLL4,convLSTM2D,0.0,0,7,1,1wk,1
248,GRND3,LSTM,0.0,0,7,1,1wk,1
249,GRND3,BidirectionalLSTM,0.0,0,7,1,1wk,1
250,GRND3,convLSTM1D,0.0,0,7,1,1wk,1
251,GRND3,convLSTM2D,0.0,0,7,1,1wk,1
252,GUAR3,LSTM,0.0,0,7,1,1wk,1
253,GUAR3,BidirectionalLSTM,0.6321977400954121,0,7,1,1wk,1
254,GUAR3,convLSTM1D,2.1679617109752565,0,7,1,1wk,1
255,GUAR3,convLSTM2D,0.0,0,7,1,1wk,1
256,HAPV3,LSTM,0.0,0,7,1,1wk,1
257,HAPV3,BidirectionalLSTM,0.0,0,7,1,1wk,1
258,HAPV3,convLSTM1D,0.0,0,7,1,1wk,1
259,HAPV3,convLSTM2D,0.0,0,7,1,1wk,1
260,HGTX3,LSTM,9.539470660815148,0,7,1,1wk,1
261,HGTX3,BidirectionalLSTM,6.528716957826421,0,7,1,1wk,1
262,HGTX3,convLSTM1D,3.6229261605859784,0,7,1,1wk,1
263,HGTX3,convLSTM2D,0.0,0,7,1,1wk,1
264,HYPE3,LSTM,0.0,0,7,1,1wk,1
265,HYPE3,BidirectionalLSTM,1.7767186743511083,0,7,1,1wk,1
266,HYPE3,convLSTM1D,0.0,0,7,1,1wk,1
267,HYPE3,convLSTM2D,0.0,0,7,1,1wk,1
268,IGTA3,LSTM,0.0,0,7,1,1wk,1
269,IGTA3,BidirectionalLSTM,1.9047905969217978,0,7,1,1wk,1
270,IGTA3,convLSTM1D,0.0,0,7,1,1wk,1
271,IGTA3,convLSTM2D,0.0,0,7,1,1wk,1
272,IRBR3,LSTM,140.63256268317872,0,7,1,1wk,1
273,IRBR3,BidirectionalLSTM,54.087046376214495,0,7,1,1wk,1
274,IRBR3,convLSTM1D,37.59091204462136,0,7,1,1wk,1
275,IRBR3,convLSTM2D,0.0,0,7,1,1wk,1
276,ITSA3,LSTM,4.937888301756925,0,7,1,1wk,1
277,ITSA3,BidirectionalLSTM,4.094019007621987,0,7,1,1wk,1
278,ITSA3,convLSTM1D,0.0,0,7,1,1wk,1
279,ITSA3,convLSTM2D,0.0,0,7,1,1wk,1
280,ITUB3,LSTM,0.0,0,7,1,1wk,1
281,ITUB3,BidirectionalLSTM,0.0,0,7,1,1wk,1
282,ITUB3,convLSTM1D,0.0,0,7,1,1wk,1
283,ITUB3,convLSTM2D,0.0,0,7,1,1wk,1
284,JBSS3,LSTM,8.828545445080808,0,7,1,1wk,1
285,JBSS3,BidirectionalLSTM,0.7616340919892156,0,7,1,1wk,1
286,JBSS3,convLSTM1D,0.0,0,7,1,1wk,1
287,JBSS3,convLSTM2D,0.0,0,7,1,1wk,1
288,JHSF3,LSTM,0.7829263265376996,0,7,1,1wk,1
289,JHSF3,BidirectionalLSTM,0.0,0,7,1,1wk,1
290,JHSF3,convLSTM1D,0.0,0,7,1,1wk,1
291,JHSF3,convLSTM2D,0.0,0,7,1,1wk,1
292,KLBN11,LSTM,19.443693835868427,0,7,1,1wk,1
293,KLBN11,BidirectionalLSTM,4.499375072912656,0,7,1,1wk,1
294,KLBN11,convLSTM1D,0.0,0,7,1,1wk,1
295,KLBN11,convLSTM2D,0.0,0,7,1,1wk,1
296,LAME3,LSTM,0.0,0,7,1,1wk,1
297,LAME3,BidirectionalLSTM,0.0,0,7,1,1wk,1
298,LAME3,convLSTM1D,0.0,0,7,1,1wk,1
299,LAME3,convLSTM2D,0.0,0,7,1,1wk,1
300,LEVE3,LSTM,0.0,0,7,1,1wk,1
301,LEVE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
302,LEVE3,convLSTM1D,4.153146625924978,0,7,1,1wk,1
303,LEVE3,convLSTM2D,1.731910950330778,0,7,1,1wk,1
304,LIGT3,LSTM,0.0,0,7,1,1wk,1
305,LIGT3,BidirectionalLSTM,0.0,0,7,1,1wk,1
306,LIGT3,convLSTM1D,0.37121077840644207,0,7,1,1wk,1
307,LIGT3,convLSTM2D,0.0,0,7,1,1wk,1
308,LINX3,LSTM,0.0,0,7,1,1wk,1
309,LINX3,BidirectionalLSTM,0.0,0,7,1,1wk,1
310,LINX3,convLSTM1D,0.0,0,7,1,1wk,1
311,LINX3,convLSTM2D,0.0,0,7,1,1wk,1
312,LLIS3,LSTM,2206.653707951306,0,7,1,1wk,1
313,LLIS3,BidirectionalLSTM,1596.6527463965103,0,7,1,1wk,1
314,LLIS3,convLSTM1D,895.5429724380366,0,7,1,1wk,1
315,LLIS3,convLSTM2D,611.926837759837,0,7,1,1wk,1
316,LOGN3,LSTM,5.2703584761837865,0,7,1,1wk,1
317,LOGN3,BidirectionalLSTM,1.7062148884158475,0,7,1,1wk,1
318,LOGN3,convLSTM1D,7.275438782686042,0,7,1,1wk,1
319,LOGN3,convLSTM2D,7.165808253180995,0,7,1,1wk,1
320,LREN3,LSTM,0.0,0,7,1,1wk,1
321,LREN3,BidirectionalLSTM,0.0,0,7,1,1wk,1
322,LREN3,convLSTM1D,0.0,0,7,1,1wk,1
323,LREN3,convLSTM2D,0.0,0,7,1,1wk,1
324,LWSA3,LSTM,9.66706275939939,0,7,1,1wk,1
325,LWSA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
326,LWSA3,convLSTM1D,0.0,0,7,1,1wk,1
327,LWSA3,convLSTM2D,0.0,0,7,1,1wk,1
328,MDIA3,LSTM,5.875353497078879,0,7,1,1wk,1
329,MDIA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
330,MDIA3,convLSTM1D,0.0,0,7,1,1wk,1
331,MDIA3,convLSTM2D,0.34006016574375253,0,7,1,1wk,1
332,MEAL3,LSTM,0.0,0,7,1,1wk,1
333,MEAL3,BidirectionalLSTM,138.3699746418187,0,7,1,1wk,1
334,MEAL3,convLSTM1D,0.0,0,7,1,1wk,1
335,MEAL3,convLSTM2D,0.0,0,7,1,1wk,1
336,MGLU3,LSTM,0.0,0,7,1,1wk,1
337,MGLU3,BidirectionalLSTM,0.0,0,7,1,1wk,1
338,MGLU3,convLSTM1D,7.985612415374929,0,7,1,1wk,1
339,MGLU3,convLSTM2D,0.0,0,7,1,1wk,1
340,MILS3,LSTM,0.9936991500333818,0,7,1,1wk,1
341,MILS3,BidirectionalLSTM,0.25812831246159873,0,7,1,1wk,1
342,MILS3,convLSTM1D,8.169260429381183,0,7,1,1wk,1
343,MILS3,convLSTM2D,0.0,0,7,1,1wk,1
344,MRFG3,LSTM,0.0,0,7,1,1wk,1
345,MRFG3,BidirectionalLSTM,0.0,0,7,1,1wk,1
346,MRFG3,convLSTM1D,0.0,0,7,1,1wk,1
347,MRFG3,convLSTM2D,0.0,0,7,1,1wk,1
348,MRVE3,LSTM,0.0,0,7,1,1wk,1
349,MRVE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
350,MRVE3,convLSTM1D,0.0,0,7,1,1wk,1
351,MRVE3,convLSTM2D,0.0,0,7,1,1wk,1
352,MULT3,LSTM,0.0,0,7,1,1wk,1
353,MULT3,BidirectionalLSTM,0.0,0,7,1,1wk,1
354,MULT3,convLSTM1D,0.0,0,7,1,1wk,1
355,MULT3,convLSTM2D,0.0,0,7,1,1wk,1
356,MYPK3,LSTM,1.2736146557510295,0,7,1,1wk,1
357,MYPK3,BidirectionalLSTM,0.0,0,7,1,1wk,1
358,MYPK3,convLSTM1D,0.0,0,7,1,1wk,1
359,MYPK3,convLSTM2D,0.0,0,7,1,1wk,1
360,NEOE3,LSTM,38.74961812948356,0,7,1,1wk,1
361,NEOE3,BidirectionalLSTM,22.18528855463552,0,7,1,1wk,1
362,NEOE3,convLSTM1D,16.07938341025646,0,7,1,1wk,1
363,NEOE3,convLSTM2D,0.0,0,7,1,1wk,1
364,NTCO3,LSTM,7.534245161982323,0,7,1,1wk,1
365,NTCO3,BidirectionalLSTM,2.0239994493376807,0,7,1,1wk,1
366,NTCO3,convLSTM1D,6.120427314765751,0,7,1,1wk,1
367,NTCO3,convLSTM2D,0.0,0,7,1,1wk,1
368,OIBR3,LSTM,0.0,0,7,1,1wk,1
369,OIBR3,BidirectionalLSTM,0.0,0,7,1,1wk,1
370,OIBR3,convLSTM1D,0.0,0,7,1,1wk,1
371,OIBR3,convLSTM2D,0.0,0,7,1,1wk,1
372,OMGE3,LSTM,0.04819166197572273,0,7,1,1wk,1
373,OMGE3,BidirectionalLSTM,3.4078542362078976,0,7,1,1wk,1
374,OMGE3,convLSTM1D,2.1885598961835244,0,7,1,1wk,1
375,OMGE3,convLSTM2D,2.9249653886734923,0,7,1,1wk,1
376,PSSA3,LSTM,0.0,0,7,1,1wk,1
377,PSSA3,BidirectionalLSTM,2.308356128470952,0,7,1,1wk,1
378,PSSA3,convLSTM1D,0.0,0,7,1,1wk,1
379,PSSA3,convLSTM2D,0.0,0,7,1,1wk,1
380,PCAR3,LSTM,0.0,0,7,1,1wk,1
381,PCAR3,BidirectionalLSTM,0.0,0,7,1,1wk,1
382,PCAR3,convLSTM1D,0.0,0,7,1,1wk,1
383,PCAR3,convLSTM2D,0.0,0,7,1,1wk,1
384,PFRM3,LSTM,0.0,0,7,1,1wk,1
385,PFRM3,BidirectionalLSTM,0.0,0,7,1,1wk,1
386,PFRM3,convLSTM1D,0.0,0,7,1,1wk,1
387,PFRM3,convLSTM2D,0.0,0,7,1,1wk,1
388,PETR3,LSTM,0.0,0,7,1,1wk,1
389,PETR3,BidirectionalLSTM,0.0,0,7,1,1wk,1
390,PETR3,convLSTM1D,0.0,0,7,1,1wk,1
391,PETR3,convLSTM2D,0.0,0,7,1,1wk,1
392,POMO3,LSTM,0.0,0,7,1,1wk,1
393,POMO3,BidirectionalLSTM,3.182642465949106,0,7,1,1wk,1
394,POMO3,convLSTM1D,0.0,0,7,1,1wk,1
395,POMO3,convLSTM2D,0.0,0,7,1,1wk,1
396,POSI3,LSTM,0.0,0,7,1,1wk,1
397,POSI3,BidirectionalLSTM,0.0,0,7,1,1wk,1
398,POSI3,convLSTM1D,0.0,0,7,1,1wk,1
399,POSI3,convLSTM2D,0.0,0,7,1,1wk,1
400,PRIO3,LSTM,0.0,0,7,1,1wk,1
401,PRIO3,BidirectionalLSTM,0.0,0,7,1,1wk,1
402,PRIO3,convLSTM1D,0.0,0,7,1,1wk,1
403,PRIO3,convLSTM2D,0.0,0,7,1,1wk,1
404,PTBL3,LSTM,0.0,0,7,1,1wk,1
405,PTBL3,BidirectionalLSTM,0.0,0,7,1,1wk,1
406,PTBL3,convLSTM1D,0.0,0,7,1,1wk,1
407,PTBL3,convLSTM2D,0.0,0,7,1,1wk,1
408,QUAL3,LSTM,0.0,0,7,1,1wk,1
409,QUAL3,BidirectionalLSTM,1.6823539974808184,0,7,1,1wk,1
410,QUAL3,convLSTM1D,0.0,0,7,1,1wk,1
411,QUAL3,convLSTM2D,0.0,0,7,1,1wk,1
412,RADL3,LSTM,0.0,0,7,1,1wk,1
413,RADL3,BidirectionalLSTM,0.0,0,7,1,1wk,1
414,RADL3,convLSTM1D,0.0,0,7,1,1wk,1
415,RADL3,convLSTM2D,0.0,0,7,1,1wk,1
416,RAIL3,LSTM,4.0423176023695255,0,7,1,1wk,1
417,RAIL3,BidirectionalLSTM,2.6033180289798357,0,7,1,1wk,1
418,RAIL3,convLSTM1D,1.6256670157114712,0,7,1,1wk,1
