epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.09826318919658661,0.09826318919658661,0.056450121104717255,0.056450121104717255
1,0.03396281599998474,0.03396281599998474,0.044593051075935364,0.044593051075935364
2,0.027239706367254257,0.027239706367254257,0.03840956836938858,0.03840956836938858
3,0.026425326243042946,0.026425326243042946,0.028232114389538765,0.028232114389538765
4,0.023123418912291527,0.023123418912291527,0.04517592117190361,0.04517592117190361
5,0.021371325477957726,0.021371325477957726,0.02847454883158207,0.02847454883158207
6,0.0211881622672081,0.0211881622672081,0.0287905465811491,0.0287905465811491
7,0.020482245832681656,0.020482245832681656,0.03463142737746239,0.03463142737746239
8,0.02061166614294052,0.02061166614294052,0.025453723967075348,0.025453723967075348
9,0.019967053085565567,0.019967053085565567,0.024941617622971535,0.024941617622971535
10,0.018898047506809235,0.018898047506809235,0.023733733221888542,0.023733733221888542
11,0.02002367377281189,0.02002367377281189,0.031204646453261375,0.031204646453261375
12,0.01870691403746605,0.01870691403746605,0.038324400782585144,0.038324400782585144
13,0.01868491806089878,0.01868491806089878,0.03159140795469284,0.03159140795469284
14,0.018134653568267822,0.018134653568267822,0.029951045289635658,0.029951045289635658
15,0.01864887773990631,0.01864887773990631,0.025203218683600426,0.025203218683600426
16,0.018462246283888817,0.018462246283888817,0.027041073888540268,0.027041073888540268
17,0.017788052558898926,0.017788052558898926,0.027072839438915253,0.027072839438915253
18,0.01767650432884693,0.01767650432884693,0.02366260439157486,0.02366260439157486
19,0.017324693500995636,0.017324693500995636,0.025142762809991837,0.025142762809991837
20,0.017152536660432816,0.017152536660432816,0.025116560980677605,0.025116560980677605
21,0.017042554914951324,0.017042554914951324,0.02276495285332203,0.02276495285332203
22,0.01722266897559166,0.01722266897559166,0.028754623606801033,0.028754623606801033
23,0.018889594823122025,0.018889594823122025,0.02368740737438202,0.02368740737438202
24,0.016717001795768738,0.016717001795768738,0.023207062855362892,0.023207062855362892
25,0.016856983304023743,0.016856983304023743,0.022846534848213196,0.022846534848213196
26,0.016850968822836876,0.016850968822836876,0.022491440176963806,0.022491440176963806
27,0.016719577834010124,0.016719577834010124,0.024299636483192444,0.024299636483192444
28,0.016906118020415306,0.016906118020415306,0.024988120421767235,0.024988120421767235
29,0.017149876803159714,0.017149876803159714,0.025846615433692932,0.025846615433692932
30,0.0180536936968565,0.0180536936968565,0.022625068202614784,0.022625068202614784
31,0.016536040231585503,0.016536040231585503,0.02613375522196293,0.02613375522196293
32,0.016632184386253357,0.016632184386253357,0.021885422989726067,0.021885422989726067
33,0.017674528062343597,0.017674528062343597,0.02188199758529663,0.02188199758529663
34,0.016447102651000023,0.016447102651000023,0.022915584966540337,0.022915584966540337
35,0.016224926337599754,0.016224926337599754,0.024366235360503197,0.024366235360503197
36,0.01583665981888771,0.01583665981888771,0.0237461905926466,0.0237461905926466
37,0.016878435388207436,0.016878435388207436,0.021373201161623,0.021373201161623
38,0.015701770782470703,0.015701770782470703,0.025695741176605225,0.025695741176605225
39,0.015873055905103683,0.015873055905103683,0.022540731355547905,0.022540731355547905
40,0.016551412642002106,0.016551412642002106,0.023236708715558052,0.023236708715558052
41,0.01708018220961094,0.01708018220961094,0.02333408035337925,0.02333408035337925
42,0.016781480982899666,0.016781480982899666,0.021655239164829254,0.021655239164829254
43,0.016070397570729256,0.016070397570729256,0.0226454958319664,0.0226454958319664
44,0.016623210161924362,0.016623210161924362,0.023707516491413116,0.023707516491413116
45,0.01608283445239067,0.01608283445239067,0.02282901294529438,0.02282901294529438
46,0.01679568737745285,0.01679568737745285,0.031799037009477615,0.031799037009477615
47,0.016617022454738617,0.016617022454738617,0.021408600732684135,0.021408600732684135
48,0.01639530062675476,0.01639530062675476,0.02354702726006508,0.02354702726006508
49,0.01574261486530304,0.01574261486530304,0.022348450496792793,0.022348450496792793
50,0.0156348068267107,0.0156348068267107,0.022351926192641258,0.022351926192641258
51,0.01554225292056799,0.01554225292056799,0.02647925354540348,0.02647925354540348
52,0.016327282413840294,0.016327282413840294,0.023785563185811043,0.023785563185811043
53,0.015206776559352875,0.015206776559352875,0.021392617374658585,0.021392617374658585
54,0.01595301367342472,0.01595301367342472,0.021471073850989342,0.021471073850989342
55,0.015325436368584633,0.015325436368584633,0.024806298315525055,0.024806298315525055
56,0.015691913664340973,0.015691913664340973,0.02193925902247429,0.02193925902247429
57,0.01563151367008686,0.01563151367008686,0.02254413068294525,0.02254413068294525
58,0.015375272370874882,0.015375272370874882,0.028013940900564194,0.028013940900564194
59,0.015362107194960117,0.015362107194960117,0.023263132199645042,0.023263132199645042
60,0.015189453959465027,0.015189453959465027,0.02268097549676895,0.02268097549676895
61,0.015328655950725079,0.015328655950725079,0.024088112637400627,0.024088112637400627
62,0.015400141477584839,0.015400141477584839,0.02279575914144516,0.02279575914144516
