epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.08238204568624496,0.08238204568624496,0.10169168561697006,0.10169168561697006
1,0.03412030264735222,0.03412030264735222,0.06378190964460373,0.06378190964460373
2,0.027430789545178413,0.027430789545178413,0.13124601542949677,0.13124601542949677
3,0.02361419051885605,0.02361419051885605,0.07326994836330414,0.07326994836330414
4,0.022396938875317574,0.022396938875317574,0.05245529115200043,0.05245529115200043
5,0.021318769082427025,0.021318769082427025,0.07160045206546783,0.07160045206546783
6,0.02059619314968586,0.02059619314968586,0.07545047253370285,0.07545047253370285
7,0.01957857236266136,0.01957857236266136,0.063304603099823,0.063304603099823
8,0.018700070679187775,0.018700070679187775,0.051180560141801834,0.051180560141801834
9,0.018409455195069313,0.018409455195069313,0.0458674393594265,0.0458674393594265
10,0.018480446189641953,0.018480446189641953,0.04682431370019913,0.04682431370019913
11,0.017920183017849922,0.017920183017849922,0.07091723382472992,0.07091723382472992
12,0.018555035814642906,0.018555035814642906,0.04213021695613861,0.04213021695613861
13,0.017146717756986618,0.017146717756986618,0.04605579748749733,0.04605579748749733
14,0.01783802919089794,0.01783802919089794,0.051915448158979416,0.051915448158979416
15,0.017106927931308746,0.017106927931308746,0.041405852884054184,0.041405852884054184
16,0.017314892262220383,0.017314892262220383,0.0439518541097641,0.0439518541097641
17,0.017240721732378006,0.017240721732378006,0.041939299553632736,0.041939299553632736
18,0.01686108484864235,0.01686108484864235,0.07396824657917023,0.07396824657917023
19,0.017568130046129227,0.017568130046129227,0.05178014934062958,0.05178014934062958
20,0.016640305519104004,0.016640305519104004,0.05466461926698685,0.05466461926698685
21,0.016574669629335403,0.016574669629335403,0.04758875072002411,0.04758875072002411
22,0.016248568892478943,0.016248568892478943,0.04788494110107422,0.04788494110107422
23,0.016542036086320877,0.016542036086320877,0.041462983936071396,0.041462983936071396
24,0.016306178644299507,0.016306178644299507,0.044167835265398026,0.044167835265398026
25,0.016001733019948006,0.016001733019948006,0.04848763346672058,0.04848763346672058
26,0.017515860497951508,0.017515860497951508,0.0502457395195961,0.0502457395195961
27,0.015944821760058403,0.015944821760058403,0.03905685618519783,0.03905685618519783
28,0.01604459621012211,0.01604459621012211,0.04621418938040733,0.04621418938040733
29,0.016723113134503365,0.016723113134503365,0.05024346709251404,0.05024346709251404
30,0.01582411304116249,0.01582411304116249,0.056684017181396484,0.056684017181396484
31,0.01666027493774891,0.01666027493774891,0.051754485815763474,0.051754485815763474
32,0.015651879832148552,0.015651879832148552,0.04226526618003845,0.04226526618003845
33,0.016041653230786324,0.016041653230786324,0.04049830883741379,0.04049830883741379
34,0.015687860548496246,0.015687860548496246,0.06423533707857132,0.06423533707857132
35,0.016328949481248856,0.016328949481248856,0.049437012523412704,0.049437012523412704
36,0.01544145867228508,0.01544145867228508,0.04751303791999817,0.04751303791999817
37,0.015911860391497612,0.015911860391497612,0.063772052526474,0.063772052526474
38,0.01594727300107479,0.01594727300107479,0.05586959049105644,0.05586959049105644
39,0.015543523244559765,0.015543523244559765,0.05031971260905266,0.05031971260905266
40,0.015828417614102364,0.015828417614102364,0.06062809377908707,0.06062809377908707
41,0.01571672409772873,0.01571672409772873,0.041499312967061996,0.041499312967061996
42,0.01564296893775463,0.01564296893775463,0.04291214421391487,0.04291214421391487
43,0.015132066793739796,0.015132066793739796,0.04441740736365318,0.04441740736365318
44,0.015355182811617851,0.015355182811617851,0.06481478363275528,0.06481478363275528
45,0.015208727680146694,0.015208727680146694,0.060802992433309555,0.060802992433309555
46,0.01521985325962305,0.01521985325962305,0.05957123264670372,0.05957123264670372
47,0.016016226261854172,0.016016226261854172,0.05131997913122177,0.05131997913122177
48,0.015232875943183899,0.015232875943183899,0.05159216374158859,0.05159216374158859
49,0.015402020886540413,0.015402020886540413,0.0726504921913147,0.0726504921913147
50,0.015370863489806652,0.015370863489806652,0.04357684776186943,0.04357684776186943
51,0.014944206923246384,0.014944206923246384,0.05337681621313095,0.05337681621313095
52,0.015091873705387115,0.015091873705387115,0.07768747210502625,0.07768747210502625
