epoch,loss,val_loss
0,0.2989552915096283,0.022388506680727005
1,0.07172159105539322,0.02210727147758007
2,0.031463369727134705,0.022893493995070457
3,0.02533906139433384,0.02242255210876465
4,0.01995251141488552,0.017668813467025757
5,0.021496759727597237,0.011448313482105732
6,0.015704432502388954,0.00717292120680213
7,0.014775647781789303,0.01342716347426176
8,0.015284225344657898,0.0046012974344193935
9,0.01280529610812664,0.010319804772734642
10,0.010696755722165108,0.004835849162191153
11,0.009230205789208412,0.009182737208902836
12,0.009490410797297955,0.0049932291731238365
13,0.008004669100046158,0.005111131817102432
14,0.008782248944044113,0.005179268307983875
15,0.007142810616642237,0.007107062730938196
16,0.01002398319542408,0.006026620510965586
17,0.00771617516875267,0.008702732622623444
18,0.00610075518488884,0.00819111242890358
19,0.00528125511482358,0.008969348855316639
20,0.007355319336056709,0.00897279568016529
21,0.005483927670866251,0.009665416553616524
22,0.007116734050214291,0.008013280108571053
23,0.005594070069491863,0.018532734364271164
24,0.005877902265638113,0.015620213933289051
25,0.003814078401774168,0.01506953127682209
26,0.010263267904520035,0.006635306868702173
27,0.0075658331625163555,0.010859532281756401
28,0.005953450221568346,0.013909528031945229
29,0.005428493022918701,0.012479406781494617
30,0.0039055347442626953,0.01456865482032299
31,0.005842932034283876,0.011146180331707
32,0.003806508844718337,0.022463222965598106
33,0.007316894829273224,0.01722978986799717
