epoch,loss,val_loss
0,0.07718551903963089,0.01197453960776329
1,0.033634003251791,0.007718103937804699
2,0.02158275805413723,0.011876163072884083
3,0.01500080619007349,0.00650789076462388
4,0.015238150954246521,0.006061566527932882
5,0.012646321207284927,0.003346184268593788
6,0.014591500163078308,0.010390973649919033
7,0.011079860851168633,0.008953507989645004
8,0.008956816047430038,0.003605218604207039
9,0.010448581539094448,0.008849186822772026
10,0.009261731058359146,0.00772477313876152
11,0.008221578784286976,0.00938611663877964
12,0.00773552805185318,0.009663589298725128
13,0.00859021209180355,0.0075323572382330894
14,0.00870373286306858,0.006806972436606884
15,0.008613767102360725,0.005505651235580444
16,0.007714360021054745,0.005163643974810839
17,0.008531740866601467,0.00706675136461854
18,0.009679531678557396,0.005644689314067364
19,0.006936495192348957,0.005546641536056995
20,0.007065372541546822,0.008406437002122402
21,0.006433749105781317,0.00525665283203125
22,0.006227335426956415,0.006178028881549835
23,0.006464562378823757,0.006487482693046331
24,0.006709488574415445,0.011809471063315868
25,0.006588206626474857,0.006168924272060394
26,0.005876227747648954,0.005755291786044836
27,0.0059814113192260265,0.004696391988545656
28,0.005424933508038521,0.004774605389684439
29,0.007547513581812382,0.005485604517161846
30,0.0048761446960270405,0.005015711300075054
