epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.19834433495998383,0.19834434986114502,0.18257856369018555,0.18257857859134674
1,0.06757887452840805,0.06757887452840805,0.09668538719415665,0.09668539464473724
2,0.037329211831092834,0.03732920438051224,0.06327391415834427,0.06327392160892487
3,0.02727409638464451,0.027274098247289658,0.06809162348508835,0.06809162348508835
4,0.024907365441322327,0.02490735799074173,0.04568646103143692,0.04568646103143692
5,0.023270906880497932,0.02327090874314308,0.061044782400131226,0.06104477867484093
6,0.020275404676795006,0.020275408402085304,0.044299352914094925,0.044299352914094925
7,0.023209571838378906,0.023209575563669205,0.051588743925094604,0.051588740199804306
8,0.020546071231365204,0.020546073094010353,0.04845814034342766,0.04845814406871796
9,0.02213285304605961,0.02213284559547901,0.04407138377428055,0.04407138004899025
10,0.018866799771785736,0.018866797909140587,0.03904062882065773,0.03904062509536743
11,0.02052406594157219,0.02052406407892704,0.04161228984594345,0.04161228984594345
12,0.020488891750574112,0.020488889887928963,0.04854438453912735,0.04854438453912735
13,0.01909331977367401,0.01909332163631916,0.044846393167972565,0.044846393167972565
14,0.018395936116576195,0.018395937979221344,0.04348405450582504,0.04348405450582504
15,0.01903529465198517,0.01903529465198517,0.050858061760663986,0.050858061760663986
16,0.017376739531755447,0.017376739531755447,0.047513462603092194,0.047513458877801895
17,0.0193109642714262,0.01931096613407135,0.041343364864587784,0.041343364864587784
18,0.017872842028737068,0.017872843891382217,0.03942364454269409,0.03942364454269409
19,0.01835445500910282,0.01835445500910282,0.040183309465646744,0.040183305740356445
20,0.01837618090212345,0.01837618090212345,0.04488851875066757,0.044888515025377274
21,0.016715360805392265,0.016715358942747116,0.0420842319726944,0.0420842282474041
22,0.018178526312112808,0.01817852444946766,0.03683839365839958,0.03683839738368988
23,0.01707693189382553,0.017076930031180382,0.04238913208246231,0.04238913208246231
24,0.01665535196661949,0.016655350103974342,0.03894863650202751,0.03894863650202751
25,0.01673320308327675,0.01673320308327675,0.03349853307008743,0.03349853307008743
26,0.019008327275514603,0.019008327275514603,0.035501718521118164,0.035501714795827866
