epoch,loss,val_loss
0,8.323541641235352,0.04293181747198105
1,0.3346819281578064,0.17457492649555206
2,0.29292550683021545,0.1941821426153183
3,0.2695181369781494,0.06634669750928879
4,0.2316226214170456,0.11362706869840622
5,0.21660760045051575,0.06019407883286476
6,0.2617095708847046,0.15161243081092834
7,0.1940494179725647,0.035270292311906815
8,0.20455749332904816,0.063298799097538
9,0.22624963521957397,0.4327588379383087
10,0.25267353653907776,0.3751099109649658
11,0.19338993728160858,0.025699473917484283
12,0.23772968351840973,0.048063334077596664
13,0.1886654496192932,0.02729428932070732
14,0.175842747092247,0.08682689070701599
15,0.24616779386997223,0.03271595761179924
16,0.1973952203989029,0.04183654487133026
17,0.1989300698041916,0.18841922283172607
18,0.1979324370622635,0.2285279482603073
19,0.20041589438915253,0.17402952909469604
20,0.18454787135124207,0.043583884835243225
21,0.17490294575691223,0.09128256887197495
22,0.18807768821716309,0.06008615344762802
23,0.2113662213087082,0.13204260170459747
24,0.15427684783935547,0.028303509578108788
25,0.1796770691871643,0.07351090013980865
26,0.17920583486557007,0.08618879318237305
27,0.2037419080734253,0.05813106894493103
28,0.18162699043750763,0.07282732427120209
29,0.14628931879997253,0.0922229066491127
30,0.19321796298027039,0.06914006173610687
31,0.1690398007631302,0.07264738529920578
32,0.18292461335659027,0.052012939006090164
33,0.2123827189207077,0.21152998507022858
34,0.19953583180904388,0.10644455254077911
35,0.1636454164981842,0.037368424236774445
36,0.18062272667884827,0.02556896209716797
37,0.2139197140932083,0.15014006197452545
38,0.18094827234745026,0.08244053274393082
39,0.16249166429042816,0.1413966417312622
40,0.16044946014881134,0.05048402026295662
41,0.17672255635261536,0.037939269095659256
42,0.15388722717761993,0.04774614796042442
43,0.15010173618793488,0.0599963553249836
44,0.15919096767902374,0.07364895939826965
45,0.1730910837650299,0.08223730325698853
46,0.15762262046337128,0.03397814929485321
47,0.16227011382579803,0.5924559235572815
48,0.21295608580112457,0.06744100153446198
49,0.18692363798618317,0.05020681396126747
50,0.1285209208726883,0.06324604153633118
51,0.17345574498176575,0.09336403012275696
52,0.17554828524589539,0.03510572761297226
53,0.15937192738056183,0.03822201117873192
54,0.15844883024692535,0.07631254941225052
55,0.14580893516540527,0.03772320598363876
56,0.12884849309921265,0.06730641424655914
57,0.20552687346935272,0.06260251998901367
58,0.1403898447751999,0.05295168235898018
59,0.14328546822071075,0.044205449521541595
60,0.13610510528087616,0.05044809356331825
61,0.13846774399280548,0.030271919444203377
0,27.877059936523438,4.905462265014648
1,1.8927068710327148,2.315359592437744
2,0.5650206804275513,0.1872572898864746
3,0.43064239621162415,0.8603243231773376
4,0.35626572370529175,0.3040925860404968
5,0.37830501794815063,0.25478681921958923
6,0.3562263548374176,0.5814448595046997
7,0.37029528617858887,0.2269047051668167
