epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.20003163814544678,0.20003163814544678,0.33263611793518066,0.33263611793518066
1,0.08684633672237396,0.08684633672237396,0.04159313812851906,0.04159313812851906
2,0.038356635719537735,0.038356635719537735,0.03862147778272629,0.03862147778272629
3,0.03025500476360321,0.03025500476360321,0.054954782128334045,0.054954782128334045
4,0.027930937707424164,0.027930937707424164,0.03526594862341881,0.03526594862341881
5,0.02752566896378994,0.02752566896378994,0.03370671719312668,0.03370671719312668
6,0.025371914729475975,0.025371914729475975,0.03414507582783699,0.03414507582783699
7,0.026532361283898354,0.026532361283898354,0.03231678530573845,0.03231678530573845
8,0.02557743526995182,0.02557743526995182,0.03269017115235329,0.03269017115235329
9,0.024909282103180885,0.024909282103180885,0.034880563616752625,0.034880563616752625
10,0.024030808359384537,0.024030808359384537,0.03717178478837013,0.03717178478837013
11,0.023199686780571938,0.023199686780571938,0.048501212149858475,0.048501212149858475
12,0.022772084921598434,0.022772084921598434,0.030296459794044495,0.030296459794044495
13,0.02358020842075348,0.02358020842075348,0.033980682492256165,0.033980682492256165
14,0.022251589223742485,0.022251589223742485,0.04050186648964882,0.04050186648964882
15,0.02171500399708748,0.02171500399708748,0.027610089629888535,0.027610089629888535
16,0.02134655974805355,0.02134655974805355,0.034066252410411835,0.034066252410411835
17,0.022025931626558304,0.022025931626558304,0.029735228046774864,0.029735228046774864
18,0.022359449416399002,0.022359449416399002,0.028460290282964706,0.028460290282964706
19,0.021198082715272903,0.021198082715272903,0.038256652653217316,0.038256652653217316
20,0.020874643698334694,0.020874643698334694,0.035204075276851654,0.035204075276851654
21,0.021483100950717926,0.021483100950717926,0.03465771675109863,0.03465771675109863
22,0.021101580932736397,0.021101580932736397,0.0343453586101532,0.0343453586101532
23,0.021026531234383583,0.021026531234383583,0.03781583905220032,0.03781583905220032
24,0.02080470323562622,0.02080470323562622,0.03978889808058739,0.03978889808058739
25,0.021568547934293747,0.021568547934293747,0.04089833423495293,0.04089833423495293
26,0.021920228376984596,0.021920228376984596,0.02892450802028179,0.02892450802028179
27,0.02098340168595314,0.02098340168595314,0.03379200026392937,0.03379200026392937
28,0.020703798159956932,0.020703798159956932,0.03916419297456741,0.03916419297456741
29,0.020646097138524055,0.020646097138524055,0.02928144298493862,0.02928144298493862
30,0.02024051733314991,0.02024051733314991,0.027159353718161583,0.027159353718161583
31,0.019609495997428894,0.019609495997428894,0.03964993357658386,0.03964993357658386
32,0.021353742107748985,0.021353742107748985,0.03736436367034912,0.03736436367034912
33,0.020370593294501305,0.020370593294501305,0.02978314273059368,0.02978314273059368
34,0.021172281354665756,0.021172281354665756,0.041866324841976166,0.041866324841976166
35,0.02007993310689926,0.02007993310689926,0.02855025976896286,0.02855025976896286
36,0.019387945532798767,0.019387945532798767,0.032049741595983505,0.032049741595983505
37,0.020068494603037834,0.020068494603037834,0.03343372419476509,0.03343372419476509
38,0.019591089338064194,0.019591089338064194,0.0269690603017807,0.0269690603017807
39,0.019247233867645264,0.019247233867645264,0.026805812492966652,0.026805812492966652
40,0.019894398748874664,0.019894398748874664,0.03238586708903313,0.03238586708903313
41,0.01991451159119606,0.01991451159119606,0.028433235362172127,0.028433235362172127
42,0.01959136314690113,0.01959136314690113,0.03506295382976532,0.03506295382976532
43,0.019668346270918846,0.019668346270918846,0.03071984462440014,0.03071984462440014
