,Stock,ML,gain_pred,index_maximo_pred,n_steps_in,n_steps_out,interval,samples_test
412,RADL3,LSTM,2.8402070395290604,0,21,5,1d,1
413,RADL3,BidirectionalLSTM,2.771489078821575,2,21,5,1d,1
414,RADL3,convLSTM1D,0.9791926629678664,0,21,5,1d,1
415,RADL3,convLSTM2D,0.0,0,21,5,1d,1
416,RAIL3,LSTM,11.616537968317672,0,21,5,1d,1
417,RAIL3,BidirectionalLSTM,0.9931502077314633,0,21,5,1d,1
418,RAIL3,convLSTM1D,1.253040234247848,2,21,5,1d,1
419,RAIL3,convLSTM2D,0.0,0,21,5,1d,1
420,RAPT3,LSTM,0.0,0,21,5,1d,1
421,RAPT3,BidirectionalLSTM,0.0,0,21,5,1d,1
422,RAPT3,convLSTM1D,3.402098750453744,2,21,5,1d,1
423,RAPT3,convLSTM2D,0.0,0,21,5,1d,1
424,RLOG3,LSTM,0.0,0,21,5,1d,1
425,RLOG3,BidirectionalLSTM,0.0,0,21,5,1d,1
426,RLOG3,convLSTM1D,0.7943726542940461,0,21,5,1d,1
427,RLOG3,convLSTM2D,0.0,0,21,5,1d,1
428,RENT3,LSTM,11.696139400735825,0,21,5,1d,1
429,RENT3,BidirectionalLSTM,0.0,0,21,5,1d,1
430,RENT3,convLSTM1D,0.7229386061559453,1,21,5,1d,1
431,RENT3,convLSTM2D,0.0,0,21,5,1d,1
432,SANB11,LSTM,20.981552772733522,1,21,5,1d,1
433,SANB11,BidirectionalLSTM,1.5080598277657946,0,21,5,1d,1
434,SANB11,convLSTM1D,3.3022713088284252,4,21,5,1d,1
435,SANB11,convLSTM2D,0.0,0,21,5,1d,1
436,SAPR11,LSTM,324.5181664958732,0,21,5,1d,1
437,SAPR11,BidirectionalLSTM,82.10787938588918,4,21,5,1d,1
438,SAPR11,convLSTM1D,207.34384370346874,3,21,5,1d,1
439,SAPR11,convLSTM2D,162.1828303210908,3,21,5,1d,1
440,SBSP3,LSTM,31.10525716727524,3,21,5,1d,1
441,SBSP3,BidirectionalLSTM,7.818922704333462,1,21,5,1d,1
442,SBSP3,convLSTM1D,7.212576046736949,4,21,5,1d,1
443,SBSP3,convLSTM2D,14.640256019961894,4,21,5,1d,1
444,SHUL4,LSTM,10.037620614786597,0,21,5,1d,1
445,SHUL4,BidirectionalLSTM,0.0,0,21,5,1d,1
446,SHUL4,convLSTM1D,7.774912372964307,0,21,5,1d,1
447,SHUL4,convLSTM2D,4.753011758210208,4,21,5,1d,1
448,SMTO3,LSTM,0.0,0,21,5,1d,1
449,SMTO3,BidirectionalLSTM,0.0,0,21,5,1d,1
450,SMTO3,convLSTM1D,0.7619312744851188,1,21,5,1d,1
451,SMTO3,convLSTM2D,0.0,0,21,5,1d,1
452,SQIA3,LSTM,16.580266269665316,0,21,5,1d,1
453,SQIA3,BidirectionalLSTM,0.0,0,21,5,1d,1
454,SQIA3,convLSTM1D,0.0,0,21,5,1d,1
455,SQIA3,convLSTM2D,0.0,0,21,5,1d,1
456,STBP3,LSTM,0.0,0,21,5,1d,1
457,STBP3,BidirectionalLSTM,22.039168904730158,2,21,5,1d,1
458,STBP3,convLSTM1D,0.0,0,21,5,1d,1
459,STBP3,convLSTM2D,0.0,0,21,5,1d,1
460,SULA3,LSTM,152.63235816415755,4,21,5,1d,1
461,SULA3,BidirectionalLSTM,57.6974615454674,3,21,5,1d,1
462,SULA3,convLSTM1D,13.481246356694218,4,21,5,1d,1
463,SULA3,convLSTM2D,0.0,0,21,5,1d,1
464,SUZB3,LSTM,0.0,0,21,5,1d,1
465,SUZB3,BidirectionalLSTM,0.0,0,21,5,1d,1
466,SUZB3,convLSTM1D,0.0,0,21,5,1d,1
467,SUZB3,convLSTM2D,0.0,0,21,5,1d,1
468,TASA3,LSTM,0.0,0,21,5,1d,1
469,TASA3,BidirectionalLSTM,0.0,0,21,5,1d,1
470,TASA3,convLSTM1D,0.6108795575116823,0,21,5,1d,1
471,TASA3,convLSTM2D,0.0,0,21,5,1d,1
472,TCSA3,LSTM,0.0,0,21,5,1d,1
473,TCSA3,BidirectionalLSTM,17.90260959554603,1,21,5,1d,1
474,TCSA3,convLSTM1D,0.0,0,21,5,1d,1
475,TCSA3,convLSTM2D,0.0,0,21,5,1d,1
476,TGMA3,LSTM,28.22820273648321,0,21,5,1d,1
477,TGMA3,BidirectionalLSTM,39.942770792847185,4,21,5,1d,1
478,TGMA3,convLSTM1D,28.571485660772407,2,21,5,1d,1
479,TGMA3,convLSTM2D,9.104858159491446,4,21,5,1d,1
480,TAEE3,LSTM,0.0,0,21,5,1d,1
481,TAEE3,BidirectionalLSTM,2.6107742848536293,1,21,5,1d,1
482,TAEE3,convLSTM1D,0.0,0,21,5,1d,1
483,TAEE3,convLSTM2D,0.0,0,21,5,1d,1
484,TIMP3,LSTM,46.56165256768389,4,21,5,1d,1
485,TIMP3,BidirectionalLSTM,9.019636998549627,1,21,5,1d,1
486,TIMP3,convLSTM1D,17.55847956411411,2,21,5,1d,1
487,TIMP3,convLSTM2D,4.2229953998458205,4,21,5,1d,1
488,TOTS3,LSTM,47.853445047195486,4,21,5,1d,1
489,TOTS3,BidirectionalLSTM,96.68540985499374,1,21,5,1d,1
490,TOTS3,convLSTM1D,17.29205515547065,4,21,5,1d,1
491,TOTS3,convLSTM2D,0.0,0,21,5,1d,1
492,TRIS3,LSTM,52.56808307739003,0,21,5,1d,1
493,TRIS3,BidirectionalLSTM,24.902798854101455,4,21,5,1d,1
494,TRIS3,convLSTM1D,28.725111819454824,4,21,5,1d,1
495,TRIS3,convLSTM2D,5.971975951735602,4,21,5,1d,1
496,TUPY3,LSTM,1.5030860900878906,0,21,5,1d,1
497,TUPY3,BidirectionalLSTM,1.4724211259321733,1,21,5,1d,1
498,TUPY3,convLSTM1D,5.513017827814275,0,21,5,1d,1
499,TUPY3,convLSTM2D,0.0,0,21,5,1d,1
500,UGPA3,LSTM,0.0,0,21,5,1d,1
501,UGPA3,BidirectionalLSTM,1.3102057703675847,1,21,5,1d,1
502,UGPA3,convLSTM1D,0.0,0,21,5,1d,1
503,UGPA3,convLSTM2D,0.0,0,21,5,1d,1
504,UNIP6,LSTM,0.0,0,21,5,1d,1
505,UNIP6,BidirectionalLSTM,0.0,0,21,5,1d,1
506,UNIP6,convLSTM1D,0.0,0,21,5,1d,1
507,UNIP6,convLSTM2D,0.0,0,21,5,1d,1
508,USIM5,LSTM,0.0,0,21,5,1d,1
509,USIM5,BidirectionalLSTM,0.0,0,21,5,1d,1
510,USIM5,convLSTM1D,0.0,0,21,5,1d,1
511,USIM5,convLSTM2D,0.0,0,21,5,1d,1
512,VALE3,LSTM,5.816016832357685,0,21,5,1d,1
513,VALE3,BidirectionalLSTM,0.0,0,21,5,1d,1
514,VALE3,convLSTM1D,3.983882545744145,3,21,5,1d,1
515,VALE3,convLSTM2D,0.0,0,21,5,1d,1
516,VIVT3,LSTM,39.75029322396084,0,21,5,1d,1
517,VIVT3,BidirectionalLSTM,35.54310867952745,1,21,5,1d,1
518,VIVT3,convLSTM1D,8.971359053521446,4,21,5,1d,1
519,VIVT3,convLSTM2D,0.0,0,21,5,1d,1
520,VLID3,LSTM,181.9422072494353,4,21,5,1d,1
521,VLID3,BidirectionalLSTM,132.33188658147253,0,21,5,1d,1
522,VLID3,convLSTM1D,130.65367353929062,2,21,5,1d,1
523,VLID3,convLSTM2D,75.38762565400154,0,21,5,1d,1
524,VULC3,LSTM,0.0,0,21,5,1d,1
525,VULC3,BidirectionalLSTM,0.0,0,21,5,1d,1
526,VULC3,convLSTM1D,0.12665914817595875,2,21,5,1d,1
527,VULC3,convLSTM2D,15.818034393686652,4,21,5,1d,1
528,VVAR3,LSTM,0.0,0,21,5,1d,1
529,VVAR3,BidirectionalLSTM,10.365372351030022,0,21,5,1d,1
530,VVAR3,convLSTM1D,4.129157424336524,4,21,5,1d,1
531,VVAR3,convLSTM2D,0.46909770405873796,2,21,5,1d,1
532,WEGE3,LSTM,0.0,0,21,5,1d,1
533,WEGE3,BidirectionalLSTM,86.97682685595302,1,21,5,1d,1
534,WEGE3,convLSTM1D,19.416600701417448,1,21,5,1d,1
535,WEGE3,convLSTM2D,0.0,0,21,5,1d,1
536,WIZS3,LSTM,37.85842472204451,2,21,5,1d,1
537,WIZS3,BidirectionalLSTM,149.25329734881709,3,21,5,1d,1
538,WIZS3,convLSTM1D,46.28590433685863,3,21,5,1d,1
539,WIZS3,convLSTM2D,42.09006213479567,3,21,5,1d,1
540,YDUQ3,LSTM,0.0,0,21,5,1d,1
541,YDUQ3,BidirectionalLSTM,31.164558231830554,4,21,5,1d,1
542,YDUQ3,convLSTM1D,18.23837508440014,3,21,5,1d,1
543,YDUQ3,convLSTM2D,0.0,0,21,5,1d,1
