epoch,loss,val_loss
0,11.056221961975098,0.3550286591053009
1,0.36173394322395325,0.08739106357097626
2,0.35400131344795227,0.1065579280257225
3,0.2801293730735779,0.02474234253168106
4,0.2409934252500534,0.06696305423974991
5,0.24864071607589722,0.024002322927117348
6,0.23493151366710663,0.023714791983366013
7,0.23088966310024261,0.03387034684419632
8,0.25918447971343994,0.026261165738105774
9,0.22918200492858887,0.13866908848285675
10,0.23480145633220673,0.08106067031621933
11,0.2145165354013443,0.07723647356033325
12,0.2322595864534378,0.07211539894342422
13,0.282612144947052,0.02690175361931324
14,0.1978243738412857,0.0662476122379303
15,0.22929610311985016,0.02565115876495838
16,0.2178657054901123,0.1513017863035202
17,0.1966981440782547,0.05380415543913841
18,0.208513543009758,0.03001386485993862
19,0.22635500133037567,0.12315429747104645
20,0.20570223033428192,0.037300094962120056
21,0.2001314014196396,0.027584601193666458
22,0.1960226148366928,0.04374711960554123
23,0.20599596202373505,0.034066587686538696
24,0.2090446501970291,0.2574693560600281
25,0.20139630138874054,0.04720105603337288
26,0.19302181899547577,0.02871691808104515
27,0.19282591342926025,0.09540645778179169
28,0.19561634957790375,0.08974317461252213
29,0.22803948819637299,0.039608124643564224
30,0.20593029260635376,0.22968456149101257
31,0.19276200234889984,0.16717882454395294
0,0.021808238700032234,0.0014032929902896285
1,0.0008557611145079136,0.0014878284418955445
2,0.0006542740156874061,0.0002722148201428354
3,0.0006095854914747179,0.0006883243331685662
4,0.000556834158487618,0.00028002739418298006
5,0.0006628131959587336,0.0002507327008061111
6,0.0006048387731425464,0.0017717510927468538
7,0.000681946286931634,0.0005611000233329833
8,0.0006333580240607262,0.0013087298721075058
9,0.0005889933672733605,0.0012555680004879832
10,0.0005868682637810707,0.0026304007042199373
11,0.0005983898881822824,0.0017926418222486973
12,0.0006200141506269574,0.0006074185366742313
13,0.0005701284389942884,0.0006349087925627828
14,0.0005364450626075268,0.0011469174642115831
15,0.000538302818313241,0.00036357142380438745
16,0.0006523112533614039,0.0031084942165762186
17,0.0006368188187479973,0.0021290360018610954
18,0.0005893762572668493,0.0014155659591779113
19,0.0005387248820625246,0.001536200288683176
20,0.0005871682660654187,0.001101933536119759
21,0.0005584770697169006,0.0010536112822592258
22,0.0005031086038798094,0.0010035284794867039
23,0.0005347487167455256,0.001219049678184092
24,0.0005701527697965503,0.0009702137322165072
25,0.0005328761180862784,0.0024645912926644087
26,0.0005231469986028969,0.0017795285675674677
27,0.0005403761751949787,0.003928476478904486
28,0.000544976384844631,0.0025253179483115673
29,0.0005881471442990005,0.002412406960502267
30,0.00047631285269744694,0.0014124970184639096
