epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.38802483677864075,0.38802483677864075,0.09803354740142822,0.09803354740142822
1,0.06623954325914383,0.06623954325914383,0.036309756338596344,0.036309756338596344
2,0.05223201587796211,0.05223201587796211,0.044762611389160156,0.044762611389160156
3,0.053662724792957306,0.053662724792957306,0.04750387743115425,0.04750387743115425
4,0.04932078346610069,0.04932078346610069,0.03392857313156128,0.03392857313156128
5,0.04615647718310356,0.04615647718310356,0.033526066690683365,0.033526066690683365
6,0.04411628097295761,0.04411628097295761,0.04525706171989441,0.04525706171989441
7,0.045462097972631454,0.045462097972631454,0.037323467433452606,0.037323467433452606
8,0.05159644037485123,0.05159644037485123,0.03970177471637726,0.03970177471637726
9,0.046961709856987,0.046961709856987,0.03484775871038437,0.03484775871038437
10,0.04467003419995308,0.04467003419995308,0.038377828896045685,0.038377828896045685
11,0.0498434454202652,0.0498434454202652,0.03936043754220009,0.03936043754220009
12,0.043859753757715225,0.043859753757715225,0.0473749041557312,0.0473749041557312
13,0.04408010095357895,0.04408010095357895,0.04651342332363129,0.04651342332363129
14,0.04527202621102333,0.04527202621102333,0.0449342206120491,0.0449342206120491
15,0.047331344336271286,0.047331344336271286,0.04344954341650009,0.04344954341650009
16,0.05098265781998634,0.05098265781998634,0.047651506960392,0.047651506960392
17,0.0483025498688221,0.0483025498688221,0.05079686641693115,0.05079686641693115
18,0.045801177620887756,0.045801177620887756,0.04339919239282608,0.04339919239282608
19,0.052401043474674225,0.052401043474674225,0.0521712601184845,0.0521712601184845
20,0.04715245962142944,0.04715245962142944,0.04130971431732178,0.04130971431732178
21,0.04557661712169647,0.04557661712169647,0.037206172943115234,0.037206172943115234
22,0.045801568776369095,0.045801568776369095,0.03162205591797829,0.03162205591797829
23,0.049458615481853485,0.049458615481853485,0.060959890484809875,0.060959890484809875
24,0.0502576008439064,0.0502576008439064,0.046665385365486145,0.046665385365486145
25,0.04332784190773964,0.04332784190773964,0.0387064591050148,0.0387064591050148
26,0.04438180848956108,0.04438180848956108,0.03797922655940056,0.03797922655940056
27,0.04868708550930023,0.04868708550930023,0.030241582542657852,0.030241582542657852
28,0.045907020568847656,0.045907020568847656,0.0348445363342762,0.0348445363342762
29,0.04571663215756416,0.04571663215756416,0.04622209444642067,0.04622209444642067
30,0.046745043247938156,0.046745043247938156,0.04107518121600151,0.04107518121600151
31,0.04837586730718613,0.04837586730718613,0.052817583084106445,0.052817583084106445
32,0.04500240087509155,0.04500240087509155,0.03827100992202759,0.03827100992202759
33,0.045206718146800995,0.045206718146800995,0.04603356868028641,0.04603356868028641
34,0.04600539058446884,0.04600539058446884,0.06837859749794006,0.06837860494852066
35,0.05646471679210663,0.05646471679210663,0.05783513933420181,0.05783513933420181
36,0.04774517938494682,0.04774517938494682,0.04253994673490524,0.04253994673490524
37,0.04291039705276489,0.04291039705276489,0.049617283046245575,0.049617283046245575
38,0.04300515726208687,0.04300515726208687,0.03833339735865593,0.03833339735865593
39,0.04992656409740448,0.04992656409740448,0.04496455192565918,0.04496455192565918
40,0.04071183502674103,0.04071183502674103,0.040479354560375214,0.040479354560375214
41,0.05178428813815117,0.05178428813815117,0.04634720832109451,0.04634720832109451
42,0.042061612010002136,0.042061612010002136,0.051670871675014496,0.051670871675014496
43,0.04839574173092842,0.04839574173092842,0.04366746172308922,0.04366746172308922
44,0.04568115249276161,0.04568115249276161,0.042398370802402496,0.042398370802402496
45,0.04542264714837074,0.04542264714837074,0.04970227926969528,0.04970227926969528
46,0.04740167781710625,0.04740167781710625,0.04393637180328369,0.04393637180328369
47,0.041453372687101364,0.041453372687101364,0.039889633655548096,0.039889633655548096
48,0.05076766759157181,0.05076766759157181,0.0436529740691185,0.0436529740691185
49,0.04494514688849449,0.04494514688849449,0.05277234688401222,0.05277234688401222
50,0.04293318837881088,0.04293318837881088,0.05060558021068573,0.05060558021068573
51,0.048315804451704025,0.048315804451704025,0.049412570893764496,0.049412570893764496
52,0.048442620784044266,0.048442620784044266,0.0508764311671257,0.0508764311671257
0,0.5665709972381592,0.5665709972381592,0.1804123967885971,0.1804123967885971
1,0.5179363489151001,0.5179363489151001,0.13868793845176697,0.13868793845176697
2,0.4396192133426666,0.4396192133426666,0.07925175130367279,0.07925175130367279
3,0.3175398111343384,0.3175398111343384,0.02655017375946045,0.02655017375946045
4,0.13026948273181915,0.13026948273181915,0.16995124518871307,0.16995124518871307
5,0.15338361263275146,0.15338361263275146,0.11232805252075195,0.11232805252075195
6,0.09628196060657501,0.09628196060657501,0.062291182577610016,0.062291182577610016
7,0.11042000353336334,0.11042000353336334,0.09513561427593231,0.09513561427593231
8,0.08337761461734772,0.08337761461734772,0.1277041733264923,0.1277041733264923
9,0.08915315568447113,0.08915315568447113,0.08037955313920975,0.08037955313920975
10,0.08346999436616898,0.08346999436616898,0.07034386694431305,0.07034386694431305
11,0.07412727922201157,0.07412727922201157,0.0860583484172821,0.0860583484172821
12,0.07426800578832626,0.07426800578832626,0.0689946860074997,0.0689946860074997
13,0.07110697031021118,0.07110697031021118,0.04553280770778656,0.04553280770778656
14,0.06539025157690048,0.06539025157690048,0.045481618493795395,0.045481618493795395
15,0.05961746349930763,0.05961746349930763,0.03232361748814583,0.03232361748814583
16,0.056275129318237305,0.056275129318237305,0.03163368999958038,0.03163368999958038
17,0.05610593780875206,0.05610593780875206,0.02707807719707489,0.02707807719707489
18,0.05552520230412483,0.05552520230412483,0.030279867351055145,0.030279867351055145
19,0.05330847203731537,0.05330847203731537,0.02859015017747879,0.02859015017747879
20,0.05462061986327171,0.05462061986327171,0.029785625636577606,0.029785625636577606
21,0.05329066887497902,0.05329066887497902,0.030003132298588753,0.030003132298588753
22,0.05250539630651474,0.05250539630651474,0.03272915259003639,0.03272915259003639
