,Stock,ML,gain_pred,index_maximo_pred,n_steps_in,n_steps_out,interval,samples_test
204,EQTL3,LSTM,9.714593297947713,1,3,3,1d,1
205,EQTL3,BidirectionalLSTM,22.877888814709824,2,3,3,1d,1
206,EQTL3,convLSTM1D,12.385034442138371,2,3,3,1d,1
207,EQTL3,convLSTM2D,1.8975290008627232,2,3,3,1d,1
208,ETER3,LSTM,0.0,0,3,3,1d,1
209,ETER3,BidirectionalLSTM,0.0,0,3,3,1d,1
210,ETER3,convLSTM1D,0.0,0,3,3,1d,1
211,ETER3,convLSTM2D,0.0,0,3,3,1d,1
212,EZTC3,LSTM,13.683148910259382,1,3,3,1d,1
213,EZTC3,BidirectionalLSTM,0.0,0,3,3,1d,1
214,EZTC3,convLSTM1D,0.0,0,3,3,1d,1
215,EZTC3,convLSTM2D,0.0,0,3,3,1d,1
216,FESA4,LSTM,0.0,0,3,3,1d,1
217,FESA4,BidirectionalLSTM,0.0,0,3,3,1d,1
218,FESA4,convLSTM1D,0.0,0,3,3,1d,1
219,FESA4,convLSTM2D,0.0,0,3,3,1d,1
220,FHER3,LSTM,0.0,0,3,3,1d,1
221,FHER3,BidirectionalLSTM,0.0,0,3,3,1d,1
222,FHER3,convLSTM1D,0.0,0,3,3,1d,1
223,FHER3,convLSTM2D,0.0,0,3,3,1d,1
224,FLRY3,LSTM,21.241963599485217,2,3,3,1d,1
225,FLRY3,BidirectionalLSTM,15.49104627232881,1,3,3,1d,1
226,FLRY3,convLSTM1D,8.703331742159374,0,3,3,1d,1
227,FLRY3,convLSTM2D,26.62315547289414,0,3,3,1d,1
228,GFSA3,LSTM,95.42572650313379,0,3,3,1d,1
229,GFSA3,BidirectionalLSTM,90.90647102395695,2,3,3,1d,1
230,GFSA3,convLSTM1D,101.88043753306073,0,3,3,1d,1
231,GFSA3,convLSTM2D,75.26099615295729,2,3,3,1d,1
232,GGBR3,LSTM,2.3983190532544265,0,3,3,1d,1
233,GGBR3,BidirectionalLSTM,0.0,0,3,3,1d,1
234,GGBR3,convLSTM1D,0.0,0,3,3,1d,1
235,GGBR3,convLSTM2D,0.0,0,3,3,1d,1
236,GNDI3,LSTM,0.0,0,3,3,1d,1
237,GNDI3,BidirectionalLSTM,0.0,0,3,3,1d,1
238,GNDI3,convLSTM1D,0.0,0,3,3,1d,1
239,GNDI3,convLSTM2D,0.0,0,3,3,1d,1
240,GOAU3,LSTM,0.0,0,3,3,1d,1
241,GOAU3,BidirectionalLSTM,0.0,0,3,3,1d,1
242,GOAU3,convLSTM1D,0.0,0,3,3,1d,1
243,GOAU3,convLSTM2D,0.0,0,3,3,1d,1
244,GOLL4,LSTM,0.0,0,3,3,1d,1
245,GOLL4,BidirectionalLSTM,0.0,0,3,3,1d,1
246,GOLL4,convLSTM1D,0.0,0,3,3,1d,1
247,GOLL4,convLSTM2D,0.0,0,3,3,1d,1
248,GRND3,LSTM,0.0,0,3,3,1d,1
249,GRND3,BidirectionalLSTM,0.0,0,3,3,1d,1
250,GRND3,convLSTM1D,0.0,0,3,3,1d,1
251,GRND3,convLSTM2D,0.0,0,3,3,1d,1
252,GUAR3,LSTM,55.543709113084525,2,3,3,1d,1
253,GUAR3,BidirectionalLSTM,82.48307565808051,2,3,3,1d,1
254,GUAR3,convLSTM1D,47.134494451689726,2,3,3,1d,1
255,GUAR3,convLSTM2D,28.462947032581116,2,3,3,1d,1
256,HAPV3,LSTM,0.0,0,3,3,1d,1
257,HAPV3,BidirectionalLSTM,0.0,0,3,3,1d,1
258,HAPV3,convLSTM1D,0.0,0,3,3,1d,1
259,HAPV3,convLSTM2D,0.0,0,3,3,1d,1
260,HGTX3,LSTM,9.627043266794598,0,3,3,1d,1
261,HGTX3,BidirectionalLSTM,26.611388782363655,2,3,3,1d,1
262,HGTX3,convLSTM1D,0.0,0,3,3,1d,1
263,HGTX3,convLSTM2D,0.6774776462298927,1,3,3,1d,1
264,HYPE3,LSTM,0.0,0,3,3,1d,1
265,HYPE3,BidirectionalLSTM,0.0,0,3,3,1d,1
266,HYPE3,convLSTM1D,0.0,0,3,3,1d,1
267,HYPE3,convLSTM2D,0.0,0,3,3,1d,1
268,IGTA3,LSTM,37.903748674249584,2,3,3,1d,1
269,IGTA3,BidirectionalLSTM,0.0,0,3,3,1d,1
270,IGTA3,convLSTM1D,28.520996476260574,2,3,3,1d,1
271,IGTA3,convLSTM2D,6.842278442148622,0,3,3,1d,1
272,IRBR3,LSTM,0.0,0,3,3,1d,1
273,IRBR3,BidirectionalLSTM,0.0,0,3,3,1d,1
274,IRBR3,convLSTM1D,0.0,0,3,3,1d,1
275,IRBR3,convLSTM2D,0.0,0,3,3,1d,1
276,ITSA3,LSTM,0.0,0,3,3,1d,1
277,ITSA3,BidirectionalLSTM,0.0,0,3,3,1d,1
278,ITSA3,convLSTM1D,0.0,0,3,3,1d,1
279,ITSA3,convLSTM2D,2.534085135710865,1,3,3,1d,1
280,ITUB3,LSTM,0.0,0,3,3,1d,1
281,ITUB3,BidirectionalLSTM,0.0,0,3,3,1d,1
282,ITUB3,convLSTM1D,0.0,0,3,3,1d,1
283,ITUB3,convLSTM2D,0.0,0,3,3,1d,1
284,JBSS3,LSTM,0.9328933235796406,0,3,3,1d,1
285,JBSS3,BidirectionalLSTM,0.0,0,3,3,1d,1
286,JBSS3,convLSTM1D,0.0,0,3,3,1d,1
287,JBSS3,convLSTM2D,0.0,0,3,3,1d,1
288,JHSF3,LSTM,5.81325095124037,0,3,3,1d,1
289,JHSF3,BidirectionalLSTM,0.0,0,3,3,1d,1
290,JHSF3,convLSTM1D,4.156666006778618,0,3,3,1d,1
291,JHSF3,convLSTM2D,0.0,0,3,3,1d,1
292,KLBN11,LSTM,0.0998287651669491,2,3,3,1d,1
293,KLBN11,BidirectionalLSTM,0.0,0,3,3,1d,1
294,KLBN11,convLSTM1D,0.0,0,3,3,1d,1
295,KLBN11,convLSTM2D,0.0,0,3,3,1d,1
296,LAME3,LSTM,28.882747132828097,0,3,3,1d,1
297,LAME3,BidirectionalLSTM,14.680724580337861,2,3,3,1d,1
298,LAME3,convLSTM1D,12.289148286527137,2,3,3,1d,1
299,LAME3,convLSTM2D,40.55441558821065,2,3,3,1d,1
300,LEVE3,LSTM,0.0,0,3,3,1d,1
301,LEVE3,BidirectionalLSTM,0.0,0,3,3,1d,1
302,LEVE3,convLSTM1D,0.0,0,3,3,1d,1
303,LEVE3,convLSTM2D,0.0,0,3,3,1d,1
304,LIGT3,LSTM,0.0,0,3,3,1d,1
305,LIGT3,BidirectionalLSTM,0.0,0,3,3,1d,1
306,LIGT3,convLSTM1D,0.0,0,3,3,1d,1
307,LIGT3,convLSTM2D,0.0,0,3,3,1d,1
308,LINX3,LSTM,0.0,0,3,3,1d,1
309,LINX3,BidirectionalLSTM,1.8096063468422887,1,3,3,1d,1
310,LINX3,convLSTM1D,6.7578138692395635,2,3,3,1d,1
311,LINX3,convLSTM2D,0.0,0,3,3,1d,1
312,LLIS3,LSTM,0.0,0,3,3,1d,1
313,LLIS3,BidirectionalLSTM,54.52887738891399,0,3,3,1d,1
314,LLIS3,convLSTM1D,190.22229721716465,1,3,3,1d,1
315,LLIS3,convLSTM2D,163.69094614015546,0,3,3,1d,1
316,LOGN3,LSTM,20.21365057258213,1,3,3,1d,1
317,LOGN3,BidirectionalLSTM,19.794846259983352,2,3,3,1d,1
318,LOGN3,convLSTM1D,12.828462972090811,1,3,3,1d,1
319,LOGN3,convLSTM2D,10.2020619888983,0,3,3,1d,1
320,LREN3,LSTM,10.857049223010208,2,3,3,1d,1
321,LREN3,BidirectionalLSTM,4.323447407010869,2,3,3,1d,1
322,LREN3,convLSTM1D,0.0,0,3,3,1d,1
323,LREN3,convLSTM2D,0.0,0,3,3,1d,1
324,LWSA3,LSTM,0.0,0,3,3,1d,1
325,LWSA3,BidirectionalLSTM,0.0,0,3,3,1d,1
326,LWSA3,convLSTM1D,0.0,0,3,3,1d,1
327,LWSA3,convLSTM2D,0.0,0,3,3,1d,1
328,MDIA3,LSTM,41.8549487789167,2,3,3,1d,1
329,MDIA3,BidirectionalLSTM,20.616057643721494,0,3,3,1d,1
330,MDIA3,convLSTM1D,47.04743039167178,2,3,3,1d,1
331,MDIA3,convLSTM2D,37.8252155883655,2,3,3,1d,1
332,MEAL3,LSTM,0.0,0,3,3,1d,1
333,MEAL3,BidirectionalLSTM,21.437573757301344,0,3,3,1d,1
334,MEAL3,convLSTM1D,47.72704482889495,2,3,3,1d,1
335,MEAL3,convLSTM2D,46.01323661350064,2,3,3,1d,1
336,MGLU3,LSTM,0.0,0,3,3,1d,1
337,MGLU3,BidirectionalLSTM,9.429660692284935,2,3,3,1d,1
338,MGLU3,convLSTM1D,1.4895754251825608,2,3,3,1d,1
339,MGLU3,convLSTM2D,0.08052035462468878,0,3,3,1d,1
340,MILS3,LSTM,19.048271155515238,2,3,3,1d,1
341,MILS3,BidirectionalLSTM,22.484253139685308,2,3,3,1d,1
342,MILS3,convLSTM1D,7.302140715895885,1,3,3,1d,1
343,MILS3,convLSTM2D,29.20827759022743,1,3,3,1d,1
344,MRFG3,LSTM,28.529143373753858,2,3,3,1d,1
345,MRFG3,BidirectionalLSTM,13.313809161524887,2,3,3,1d,1
346,MRFG3,convLSTM1D,22.15795607685101,1,3,3,1d,1
347,MRFG3,convLSTM2D,0.0,0,3,3,1d,1
348,MRVE3,LSTM,1.8182996739732666,0,3,3,1d,1
349,MRVE3,BidirectionalLSTM,0.3179700767740495,0,3,3,1d,1
350,MRVE3,convLSTM1D,0.0,0,3,3,1d,1
351,MRVE3,convLSTM2D,0.0,0,3,3,1d,1
352,MULT3,LSTM,20.04974738535169,2,3,3,1d,1
353,MULT3,BidirectionalLSTM,30.49669944907555,2,3,3,1d,1
354,MULT3,convLSTM1D,0.0,0,3,3,1d,1
355,MULT3,convLSTM2D,30.99756760901179,1,3,3,1d,1
356,MYPK3,LSTM,0.0,0,3,3,1d,1
357,MYPK3,BidirectionalLSTM,0.0,0,3,3,1d,1
358,MYPK3,convLSTM1D,0.0,0,3,3,1d,1
359,MYPK3,convLSTM2D,0.0,0,3,3,1d,1
360,NEOE3,LSTM,11.621272563934344,2,3,3,1d,1
361,NEOE3,BidirectionalLSTM,3.923435772166549,2,3,3,1d,1
362,NEOE3,convLSTM1D,31.187983120189017,2,3,3,1d,1
363,NEOE3,convLSTM2D,18.11514041003061,1,3,3,1d,1
364,NTCO3,LSTM,10.216659428214216,0,3,3,1d,1
365,NTCO3,BidirectionalLSTM,30.316909632957316,2,3,3,1d,1
366,NTCO3,convLSTM1D,13.646850657107226,2,3,3,1d,1
367,NTCO3,convLSTM2D,0.0,0,3,3,1d,1
368,OIBR3,LSTM,0.0,0,3,3,1d,1
369,OIBR3,BidirectionalLSTM,0.0,0,3,3,1d,1
370,OIBR3,convLSTM1D,0.0,0,3,3,1d,1
371,OIBR3,convLSTM2D,0.0,0,3,3,1d,1
372,OMGE3,LSTM,0.7720984613526289,2,3,3,1d,1
373,OMGE3,BidirectionalLSTM,11.221730513650865,2,3,3,1d,1
374,OMGE3,convLSTM1D,0.0,0,3,3,1d,1
375,OMGE3,convLSTM2D,0.0,0,3,3,1d,1
376,PSSA3,LSTM,13.280719416461203,2,3,3,1d,1
377,PSSA3,BidirectionalLSTM,35.31544658572699,2,3,3,1d,1
378,PSSA3,convLSTM1D,11.034244481435335,2,3,3,1d,1
379,PSSA3,convLSTM2D,0.0,0,3,3,1d,1
380,PCAR3,LSTM,0.0,0,3,3,1d,1
381,PCAR3,BidirectionalLSTM,3.1200494530265397,0,3,3,1d,1
382,PCAR3,convLSTM1D,0.0,0,3,3,1d,1
383,PCAR3,convLSTM2D,0.0,0,3,3,1d,1
384,PFRM3,LSTM,3371.2492914057675,1,3,3,1d,1
385,PFRM3,BidirectionalLSTM,5566.893063845027,0,3,3,1d,1
386,PFRM3,convLSTM1D,4784.568632133607,2,3,3,1d,1
387,PFRM3,convLSTM2D,9759.147099298512,0,3,3,1d,1
388,PETR3,LSTM,0.0,0,3,3,1d,1
389,PETR3,BidirectionalLSTM,0.0,0,3,3,1d,1
390,PETR3,convLSTM1D,0.0,0,3,3,1d,1
391,PETR3,convLSTM2D,0.0,0,3,3,1d,1
392,POMO3,LSTM,0.0,0,3,3,1d,1
393,POMO3,BidirectionalLSTM,0.0,0,3,3,1d,1
394,POMO3,convLSTM1D,0.0,0,3,3,1d,1
395,POMO3,convLSTM2D,0.0,0,3,3,1d,1
396,POSI3,LSTM,13.33679847426514,2,3,3,1d,1
397,POSI3,BidirectionalLSTM,15.06148385809115,1,3,3,1d,1
398,POSI3,convLSTM1D,0.0,0,3,3,1d,1
399,POSI3,convLSTM2D,0.0,0,3,3,1d,1
400,PRIO3,LSTM,10.625109994389065,0,3,3,1d,1
401,PRIO3,BidirectionalLSTM,4.998493279864938,0,3,3,1d,1
402,PRIO3,convLSTM1D,10.615510173160256,2,3,3,1d,1
403,PRIO3,convLSTM2D,0.0,0,3,3,1d,1
404,PTBL3,LSTM,8.837763388792368,0,3,3,1d,1
405,PTBL3,BidirectionalLSTM,5.69698239615065,2,3,3,1d,1
406,PTBL3,convLSTM1D,0.0,0,3,3,1d,1
407,PTBL3,convLSTM2D,0.0,0,3,3,1d,1
408,QUAL3,LSTM,0.0,0,3,3,1d,1
409,QUAL3,BidirectionalLSTM,0.0,0,3,3,1d,1
410,QUAL3,convLSTM1D,20.113734892982887,1,3,3,1d,1
411,QUAL3,convLSTM2D,0.3024375162447937,1,3,3,1d,1
412,RADL3,LSTM,0.0,0,3,3,1d,1
413,RADL3,BidirectionalLSTM,4.215905112111744,1,3,3,1d,1
414,RADL3,convLSTM1D,4.644316351246507,0,3,3,1d,1
415,RADL3,convLSTM2D,0.0,0,3,3,1d,1
416,RAIL3,LSTM,2.020055312418348,2,3,3,1d,1
417,RAIL3,BidirectionalLSTM,0.0,0,3,3,1d,1
418,RAIL3,convLSTM1D,0.0,0,3,3,1d,1
419,RAIL3,convLSTM2D,0.0,0,3,3,1d,1
420,RAPT3,LSTM,1.988341127123158,0,3,3,1d,1
421,RAPT3,BidirectionalLSTM,0.0,0,3,3,1d,1
422,RAPT3,convLSTM1D,1.157931428407642,0,3,3,1d,1
