epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.039668966084718704,0.039668966084718704,0.49148064851760864,0.49148064851760864
1,0.02936553582549095,0.02936553582549095,0.47721996903419495,0.47721996903419495
2,0.02642754651606083,0.02642754651606083,0.42949792742729187,0.42949792742729187
3,0.025314969941973686,0.025314969941973686,0.3814702033996582,0.3814702033996582
4,0.026622818782925606,0.026622818782925606,0.3445165157318115,0.3445165157318115
5,0.02348361723124981,0.02348361723124981,0.21697524189949036,0.21697524189949036
6,0.02094903402030468,0.02094903402030468,0.17388541996479034,0.17388541996479034
7,0.0196667592972517,0.0196667592972517,0.15579423308372498,0.15579423308372498
8,0.020556794479489326,0.020556794479489326,0.20476500689983368,0.20476500689983368
9,0.02098337933421135,0.02098337933421135,0.1853743940591812,0.1853743940591812
10,0.020101234316825867,0.020101234316825867,0.14806777238845825,0.14806777238845825
11,0.01814459264278412,0.01814459264278412,0.15928706526756287,0.15928706526756287
12,0.01815650425851345,0.01815650425851345,0.10873174667358398,0.10873174667358398
13,0.0202935803681612,0.0202935803681612,0.11089383065700531,0.11089383065700531
14,0.01741141453385353,0.01741141453385353,0.13626018166542053,0.13626018166542053
15,0.016878603026270866,0.016878603026270866,0.14651694893836975,0.14651694893836975
16,0.0181527528911829,0.0181527528911829,0.12840579450130463,0.12840579450130463
17,0.015228798612952232,0.015228798612952232,0.12482333928346634,0.12482335418462753
18,0.01813471131026745,0.01813471131026745,0.1373700648546219,0.1373700648546219
19,0.017110560089349747,0.017110560089349747,0.15206357836723328,0.15206357836723328
20,0.01802731491625309,0.01802731491625309,0.16794677078723907,0.16794677078723907
21,0.01783369481563568,0.01783369667828083,0.13885201513767242,0.13885201513767242
22,0.01762942597270012,0.01762942597270012,0.11905413866043091,0.11905413866043091
23,0.01767081581056118,0.01767081581056118,0.13319031894207,0.13319031894207
24,0.015239391475915909,0.015239391475915909,0.13830438256263733,0.13830438256263733
25,0.016141247004270554,0.016141247004270554,0.16049428284168243,0.16049428284168243
26,0.01785918138921261,0.01785918138921261,0.14112167060375214,0.14112167060375214
27,0.017829345539212227,0.017829345539212227,0.13478004932403564,0.13478004932403564
28,0.01733563467860222,0.01733563467860222,0.14462624490261078,0.14462624490261078
29,0.016983918845653534,0.016983918845653534,0.14341163635253906,0.14341163635253906
30,0.016300363466143608,0.016300363466143608,0.1528012603521347,0.1528012603521347
31,0.016266433522105217,0.016266433522105217,0.15131650865077972,0.15131650865077972
32,0.015603647567331791,0.015603647567331791,0.12347692996263504,0.12347692996263504
33,0.01663469895720482,0.01663469895720482,0.13581910729408264,0.13581910729408264
34,0.015969065949320793,0.015969065949320793,0.16326777637004852,0.16326777637004852
35,0.015345217660069466,0.015345217660069466,0.08380808681249619,0.08380808681249619
36,0.017562858760356903,0.017562858760356903,0.13776345551013947,0.13776345551013947
37,0.014783547259867191,0.014783547259867191,0.12098001688718796,0.12098001688718796
38,0.01626470312476158,0.01626470312476158,0.1180875226855278,0.1180875226855278
39,0.018128296360373497,0.018128296360373497,0.12589681148529053,0.12589681148529053
40,0.016735447570681572,0.016735447570681572,0.13796596229076385,0.13796596229076385
41,0.014236779883503914,0.014236779883503914,0.1488986611366272,0.1488986611366272
42,0.015284648165106773,0.015284648165106773,0.11204726248979568,0.11204726248979568
43,0.01665239967405796,0.01665239967405796,0.14813511073589325,0.14813511073589325
44,0.01467809546738863,0.01467809546738863,0.13158917427062988,0.13158917427062988
45,0.015498396940529346,0.015498396940529346,0.10698620229959488,0.10698620229959488
46,0.014605100266635418,0.014605100266635418,0.1337287425994873,0.1337287425994873
47,0.014156971126794815,0.014156971126794815,0.1013873741030693,0.1013873741030693
48,0.015011690557003021,0.015011690557003021,0.11465208232402802,0.11465208232402802
49,0.013914074748754501,0.013914074748754501,0.1291981190443039,0.1291981190443039
50,0.01437955442816019,0.01437955442816019,0.14229579269886017,0.14229579269886017
51,0.014190529473125935,0.014190529473125935,0.13555511832237244,0.13555511832237244
52,0.01498426217585802,0.01498426217585802,0.1590910106897354,0.1590910106897354
53,0.014946107752621174,0.014946107752621174,0.14372824132442474,0.14372824132442474
54,0.01362134050577879,0.01362134050577879,0.12875409424304962,0.12875409424304962
55,0.015965890139341354,0.015965890139341354,0.14020131528377533,0.14020131528377533
56,0.015501603484153748,0.015501603484153748,0.12065428495407104,0.12065428495407104
57,0.015678970143198967,0.015678970143198967,0.14505082368850708,0.14505082368850708
58,0.015421007759869099,0.015421007759869099,0.09433559328317642,0.09433559328317642
59,0.014457309618592262,0.014457309618592262,0.12410561740398407,0.12410561740398407
60,0.013497802428901196,0.013497802428901196,0.10117457062005997,0.10117457062005997
0,0.054789941757917404,0.054789941757917404,0.5140687823295593,0.5140687823295593
1,0.04760022461414337,0.04760022461414337,0.5208774209022522,0.5208774209022522
2,0.03407440707087517,0.03407440707087517,0.5203917622566223,0.5203917622566223
3,0.03619702160358429,0.03619702160358429,0.5071368217468262,0.5071368217468262
4,0.030769480392336845,0.030769480392336845,0.506556510925293,0.506556510925293
5,0.02718709222972393,0.02718709222972393,0.5046796798706055,0.5046796798706055
6,0.027257876470685005,0.027257876470685005,0.5045164227485657,0.5045164227485657
7,0.02514483407139778,0.02514483407139778,0.49804481863975525,0.49804481863975525
8,0.021723128855228424,0.021723128855228424,0.4928920865058899,0.4928920865058899
9,0.02538534253835678,0.02538534253835678,0.4916619062423706,0.4916619062423706
10,0.021158337593078613,0.021158337593078613,0.4924624562263489,0.4924624562263489
11,0.019751058891415596,0.019751058891415596,0.4826979339122772,0.4826979339122772
12,0.018991846591234207,0.018991846591234207,0.48070937395095825,0.48070937395095825
13,0.01902245730161667,0.01902245730161667,0.47890979051589966,0.47890979051589966
14,0.019531453028321266,0.019531453028321266,0.4726235568523407,0.4726235568523407
15,0.018693160265684128,0.018693160265684128,0.4788648188114166,0.4788648188114166
16,0.01914486661553383,0.01914486661553383,0.4715223014354706,0.4715223014354706
17,0.01816132664680481,0.01816132664680481,0.46973955631256104,0.46973955631256104
