epoch,loss,val_loss
0,0.1018734872341156,0.10109977424144745
1,0.03232092410326004,0.053337693214416504
2,0.014122828841209412,0.05722815543413162
3,0.01672261953353882,0.043789975345134735
4,0.010140970349311829,0.05088385194540024
5,0.013001353479921818,0.03892333060503006
6,0.010239360854029655,0.05466067045927048
7,0.009969894774258137,0.047956399619579315
8,0.01034681685268879,0.05999351665377617
9,0.008409218862652779,0.04992467164993286
10,0.005872792564332485,0.03344273194670677
11,0.009328966960310936,0.02512865699827671
12,0.007379292044788599,0.0337895043194294
13,0.006913633085787296,0.03882206231355667
14,0.006752657704055309,0.04556555300951004
15,0.005496395286172628,0.05270471051335335
16,0.004788579884916544,0.043580614030361176
17,0.009578533470630646,0.057562269270420074
18,0.003809582442045212,0.03317435830831528
19,0.005431492812931538,0.04001258313655853
20,0.005619433708488941,0.03715873882174492
21,0.004891532007604837,0.03371654450893402
22,0.0038417524192482233,0.04029400274157524
23,0.00789498258382082,0.039630915969610214
24,0.006259587127715349,0.033596910536289215
25,0.006012300495058298,0.032800860702991486
26,0.0035854107700288296,0.03586677834391594
27,0.0036516350228339434,0.026299569755792618
28,0.0046209124848246574,0.030563723295927048
29,0.005540851037949324,0.03264483064413071
30,0.004124857019633055,0.03132227808237076
31,0.005348695442080498,0.03192716836929321
32,0.005060045979917049,0.047449469566345215
33,0.004786268807947636,0.041209105402231216
34,0.004600738640874624,0.03588643670082092
35,0.005585670005530119,0.041558120399713516
36,0.005558837205171585,0.031634651124477386
