epoch,loss,val_loss
0,0.08871972560882568,0.0017653312534093857
1,0.030327368527650833,0.00292688375338912
2,0.02379622496664524,0.0071252784691751
3,0.01767324097454548,0.0015379206743091345
4,0.015681348741054535,0.011327694170176983
5,0.015990255400538445,0.00593129638582468
6,0.013456850312650204,0.005712208803743124
7,0.015576677396893501,0.004804885480552912
8,0.012730021961033344,0.002402289304882288
9,0.012220938690006733,0.0038493487518280745
10,0.01206826139241457,0.005147452000528574
11,0.011970402672886848,0.008072538301348686
12,0.011153014376759529,0.0022982091177254915
13,0.011989990249276161,0.0058207325637340546
14,0.01369833666831255,0.00483687873929739
15,0.015380856581032276,0.0021603177301585674
16,0.013050178997218609,0.005438121501356363
17,0.011969962157309055,0.005026512313634157
18,0.010560108348727226,0.005562763195484877
19,0.011145482771098614,0.0022751702927052975
20,0.011679795570671558,0.004610373638570309
21,0.01072098407894373,0.0028912753332406282
22,0.009126251563429832,0.0025808748323470354
23,0.011860782280564308,0.0032141334377229214
24,0.00961894541978836,0.0033856488298624754
25,0.010850907303392887,0.006590463221073151
26,0.012296718545258045,0.005211581476032734
27,0.009950639680027962,0.006319602020084858
28,0.009664065204560757,0.002545873401686549
