epoch,loss,val_loss
0,18.19355583190918,0.5828233361244202
1,0.37968212366104126,0.13669446110725403
2,0.3589918911457062,0.08568748086690903
3,0.33628278970718384,0.31666940450668335
4,0.24784165620803833,0.08648218959569931
5,0.27502840757369995,0.10898832231760025
6,0.2502361536026001,0.07537507265806198
7,0.3148046135902405,0.06167871505022049
8,0.24831025302410126,0.4336320757865906
9,0.3094586431980133,0.209274023771286
10,0.2572322189807892,0.12912850081920624
11,0.23710505664348602,0.3055020570755005
12,0.3206288814544678,0.0735880509018898
13,0.2785722315311432,0.1769983470439911
14,0.21305705606937408,0.10432086884975433
15,0.22041337192058563,0.10758624970912933
16,0.2850865125656128,0.17112357914447784
17,0.24921976029872894,0.40169310569763184
18,0.28224480152130127,0.12913629412651062
19,0.23434978723526,0.12283840775489807
20,0.18589212000370026,0.07828918844461441
21,0.2019416242837906,0.08225753158330917
22,0.2080446034669876,0.11164719611406326
23,0.2700394093990326,0.11078834533691406
24,0.21908913552761078,0.13477520644664764
25,0.21773840487003326,0.26634353399276733
26,0.21350035071372986,0.12062644958496094
27,0.224203959107399,0.297222375869751
28,0.23422454297542572,0.07413050532341003
29,0.2274361103773117,0.6839010119438171
30,0.21071645617485046,0.07669781148433685
31,0.18391132354736328,0.17332816123962402
32,0.1730370819568634,0.3536578118801117
0,22.541980743408203,0.6454962491989136
1,0.41989296674728394,0.2965235412120819
2,0.4018387794494629,0.2839590013027191
3,0.3112160563468933,0.15788671374320984
4,0.24868042767047882,0.9261954426765442
5,0.3332825005054474,0.3495883643627167
6,0.2865334749221802,0.22816693782806396
7,0.2570543587207794,0.11166177690029144
8,0.2687963545322418,0.26380935311317444
9,0.2631136476993561,0.1094701737165451
10,0.23080307245254517,0.16647674143314362
11,0.30321288108825684,0.10896647721529007
12,0.18757939338684082,0.1100195124745369
13,0.19383977353572845,0.3737882673740387
14,0.3838618993759155,0.20544809103012085
15,0.27156394720077515,0.10196486115455627
16,0.20618844032287598,0.10552240908145905
17,0.22911779582500458,0.35032057762145996
18,0.2733624577522278,0.09998110681772232
19,0.19233383238315582,0.10748403519392014
20,0.21739394962787628,0.19594667851924896
21,0.21150539815425873,0.3191322684288025
22,0.20524811744689941,0.10582862049341202
23,0.20364168286323547,0.44072455167770386
