Date,High,Low,Open,Close,Volume,Adj Close
2017-12-18,30.83139991760254,29.953100204467773,30.83139991760254,30.24250030517578,448751.0,29.962669372558594
2017-12-19,30.62179946899414,30.032899856567383,30.24250030517578,30.24250030517578,423503.0,29.962669372558594
2017-12-20,30.941200256347656,30.382299423217773,30.65180015563965,30.54199981689453,475201.0,30.259395599365234
2017-12-21,30.88129997253418,30.11280059814453,30.88129997253418,30.252500534057617,596330.0,29.972578048706055
2017-12-22,30.54199981689453,30.04290008544922,30.44219970703125,30.1427001953125,209096.0,29.863792419433594
2017-12-25,30.1427001953125,30.1427001953125,30.1427001953125,30.1427001953125,0.0,29.863792419433594
2017-12-26,30.811500549316406,30.09280014038086,30.09280014038086,30.24250030517578,161305.0,29.962669372558594
2017-12-27,30.372299194335938,29.843299865722656,29.993000030517578,30.003000259399414,422401.0,29.725385665893555
2017-12-28,30.22260093688965,29.70359992980957,30.152700424194336,29.83329963684082,313594.0,29.59226417541504
2017-12-29,29.83329963684082,29.83329963684082,29.83329963684082,29.83329963684082,0.0,29.59226417541504
2018-01-02,30.272499084472656,29.793399810791016,30.122800827026367,30.09280014038086,314796.0,29.849668502807617
2018-01-03,31.021099090576172,29.953100204467773,30.23259925842285,30.731599807739258,261596.0,30.483304977416992
2018-01-04,31.380399703979492,30.252500534057617,30.941200256347656,30.54199981689453,307182.0,30.295238494873047
2018-01-05,31.200700759887695,30.24250030517578,30.47209930419922,31.200700759887695,4328809.0,30.948617935180664
2018-01-08,31.550100326538086,30.711599349975586,31.170799255371094,31.18079948425293,230837.0,30.928876876831055
2018-01-09,31.480199813842773,31.021099090576172,31.370399475097656,31.19070053100586,498645.0,30.938697814941406
2018-01-10,31.380399703979492,30.841400146484375,31.380399703979492,31.11090087890625,159101.0,30.859542846679688
2018-01-11,31.270599365234375,30.641799926757812,31.270599365234375,31.070999145507812,128744.0,30.819965362548828
2018-01-12,31.28059959411621,30.741600036621094,30.941200256347656,31.021099090576172,325717.0,30.770465850830078
2018-01-15,31.430299758911133,30.65180015563965,30.941200256347656,30.98110008239746,192665.0,30.730791091918945
2018-01-16,31.500099182128906,30.961200714111328,30.961200714111328,31.4601993560791,476203.0,31.206018447875977
2018-01-17,31.420299530029297,31.080900192260742,31.2406005859375,31.320499420166016,230236.0,31.06744956970215
2018-01-18,31.430299758911133,31.041000366210938,31.120899200439453,31.250600814819336,181844.0,30.99811553955078
2018-01-19,32.19879913330078,31.29050064086914,31.44029998779297,32.0890007019043,234344.0,31.829744338989258
2018-01-22,32.857601165771484,32.43840026855469,32.43840026855469,32.62799835205078,405869.0,32.3643798828125
2018-01-23,32.61800003051758,32.19879913330078,32.5181999206543,32.448299407958984,305880.0,32.18613815307617
2018-01-24,33.10710144042969,32.5181999206543,32.5181999206543,33.10710144042969,341748.0,32.83961868286133
2018-01-25,33.10710144042969,33.10710144042969,33.10710144042969,33.10710144042969,0.0,32.83961868286133
2018-01-26,33.75590133666992,33.05720138549805,33.06719970703125,33.58620071411133,413083.0,33.314842224121094
2018-01-29,33.83570098876953,32.53820037841797,33.57619857788086,32.83760070800781,1855017.0,32.572296142578125
2018-01-30,32.987300872802734,32.25870132446289,32.987300872802734,32.5181999206543,207994.0,32.255470275878906
2018-01-31,32.847599029541016,32.368499755859375,32.468299865722656,32.43840026855469,441837.0,32.17631912231445
2018-02-01,32.987300872802734,32.40840148925781,32.40840148925781,32.53820037841797,305980.0,32.275306701660156
2018-02-02,32.57809829711914,31.8794002532959,32.40840148925781,32.18880081176758,229535.0,31.92873764038086
2018-02-05,32.21879959106445,31.59000015258789,32.21879959106445,31.61989974975586,353269.0,31.364431381225586
2018-02-06,31.550100326538086,30.511999130249023,31.470199584960938,30.561899185180664,262397.0,30.314977645874023
2018-02-07,31.200700759887695,29.533899307250977,30.741600036621094,29.643699645996094,401060.0,29.40419578552246
2018-02-08,30.382299423217773,29.424100875854492,29.623699188232422,30.1427001953125,936876.0,29.899166107177734
2018-02-09,30.3523006439209,29.543899536132812,30.3523006439209,29.78339958190918,818752.0,29.542770385742188
2018-02-15,30.282499313354492,29.843299865722656,30.172700881958008,29.953100204467773,353770.0,29.71109962463379
2018-02-16,30.102800369262695,29.70359992980957,29.953100204467773,29.993000030517578,666463.0,29.750673294067383
2018-02-19,30.09280014038086,29.813400268554688,30.072900772094727,29.893199920654297,257688.0,29.651681900024414
2018-02-20,31.41029930114746,29.793399810791016,29.893199920654297,31.2406005859375,515577.0,30.988195419311523
