Date,High,Low,Open,Close,Volume,Adj Close
2018-12-17,34.66999816894531,33.880001068115234,34.369998931884766,33.900001525878906,972400.0,30.875225067138672
2018-12-18,34.470001220703125,33.689998626708984,34.0,33.720001220703125,1451500.0,30.711288452148438
2018-12-19,34.209999084472656,32.970001220703125,33.959999084472656,32.970001220703125,1878100.0,30.028207778930664
2018-12-20,33.93000030517578,32.959999084472656,32.959999084472656,33.5,1410500.0,30.510913848876953
2018-12-21,33.810001373291016,32.95000076293945,33.779998779296875,32.95000076293945,2062300.0,30.009990692138672
2018-12-26,33.060001373291016,32.65999984741211,32.95000076293945,33.02000045776367,710800.0,30.073747634887695
2018-12-27,33.0099983215332,32.5099983215332,32.70000076293945,32.880001068115234,829600.0,30.39410400390625
2018-12-28,33.56999969482422,32.97999954223633,33.099998474121094,33.02000045776367,1312000.0,30.523521423339844
2019-01-02,34.45000076293945,33.279998779296875,33.349998474121094,34.13999938964844,1297200.0,31.558839797973633
2019-01-03,35.27000045776367,34.11000061035156,34.400001525878906,35.2599983215332,1607000.0,32.59416198730469
2019-01-04,35.91999816894531,34.88999938964844,35.2599983215332,35.52000045776367,1712400.0,33.29393768310547
2019-01-07,35.86000061035156,35.08000183105469,35.86000061035156,35.29999923706055,1189100.0,33.08772277832031
2019-01-08,36.04999923706055,35.369998931884766,35.560001373291016,35.70000076293945,1228300.0,33.4626579284668
2019-01-09,36.83000183105469,35.79999923706055,35.79999923706055,36.650001525878906,1538800.0,34.35312271118164
2019-01-10,36.779998779296875,36.04999923706055,36.779998779296875,36.220001220703125,1544900.0,33.950069427490234
2019-01-11,36.900001525878906,36.220001220703125,36.220001220703125,36.81999969482422,1260000.0,34.51247024536133
2019-01-14,37.41999816894531,36.91999816894531,36.93000030517578,37.310001373291016,2063900.0,34.97175979614258
2019-01-15,37.470001220703125,37.029998779296875,37.470001220703125,37.15999984741211,1051000.0,34.83115768432617
2019-01-16,37.31999969482422,36.72999954223633,37.27000045776367,37.0,1100200.0,34.68118667602539
2019-01-17,38.0,36.560001373291016,37.06999969482422,37.560001373291016,1217000.0,35.206092834472656
2019-01-18,38.880001068115234,37.400001525878906,37.45000076293945,38.4900016784668,1127400.0,36.07780456542969
2019-01-21,39.18000030517578,38.2400016784668,38.63999938964844,38.66999816894531,498900.0,36.246524810791016
2019-01-22,39.439998626708984,38.529998779296875,38.66999816894531,38.939998626708984,2122700.0,36.499603271484375
2019-01-23,41.13999938964844,38.939998626708984,38.939998626708984,41.04999923706055,2302500.0,38.47736740112305
2019-01-24,42.02000045776367,40.939998626708984,41.04999923706055,42.0,1661700.0,39.367835998535156
2019-01-28,43.810001373291016,41.599998474121094,42.04999923706055,43.599998474121094,2750600.0,40.867557525634766
2019-01-29,44.08000183105469,42.220001220703125,43.869998931884766,42.599998474121094,1675600.0,39.93022918701172
2019-01-30,42.86000061035156,41.41999816894531,42.619998931884766,42.459999084472656,2009700.0,39.79900360107422
2019-01-31,42.93000030517578,41.849998474121094,42.7599983215332,41.849998474121094,1571500.0,39.22723388671875
2019-02-01,42.900001525878906,41.88999938964844,41.88999938964844,42.65999984741211,1613600.0,39.986473083496094
2019-02-04,43.83000183105469,42.75,42.93000030517578,43.83000183105469,1129600.0,41.08314895629883
2019-02-05,44.040000915527344,43.20000076293945,43.81999969482422,43.79999923706055,1219100.0,41.055023193359375
2019-02-06,43.59000015258789,41.79999923706055,43.59000015258789,41.79999923706055,1746400.0,39.18036651611328
2019-02-07,43.25,41.79999923706055,41.86000061035156,42.400001525878906,1553900.0,39.742767333984375
