Date,High,Low,Open,Close,Volume,Adj Close
2018-12-17,14.130000114440918,13.630000114440918,14.119999885559082,13.640000343322754,2388400.0,12.755691528320312
2018-12-18,13.829999923706055,13.5600004196167,13.609999656677246,13.600000381469727,1418100.0,12.718283653259277
2018-12-19,13.770000457763672,13.260000228881836,13.670000076293945,13.260000228881836,1803100.0,12.400325775146484
2018-12-20,13.539999961853027,13.039999961853027,13.369999885559082,13.149999618530273,1390700.0,12.297457695007324
2018-12-21,13.34000015258789,12.859999656677246,13.220000267028809,12.899999618530273,2010800.0,12.063666343688965
2018-12-26,13.010000228881836,12.420000076293945,12.920000076293945,12.6899995803833,1848700.0,11.867280006408691
2018-12-27,12.770000457763672,12.5,12.770000457763672,12.600000381469727,1122600.0,11.78311538696289
2018-12-28,13.020000457763672,12.579999923706055,12.649999618530273,12.890000343322754,2623600.0,12.054314613342285
2019-01-02,13.710000038146973,12.630000114440918,12.890000343322754,13.640000343322754,2131400.0,12.755691528320312
2019-01-03,13.930000305175781,13.430000305175781,13.550000190734863,13.720000267028809,1520200.0,12.830503463745117
2019-01-04,13.890000343322754,13.380000114440918,13.859999656677246,13.479999542236328,1801200.0,12.606062889099121
2019-01-07,13.640000343322754,12.979999542236328,13.510000228881836,13.079999923706055,1181600.0,12.231996536254883
2019-01-08,13.380000114440918,13.0,13.079999923706055,13.300000190734863,1751800.0,12.43773365020752
2019-01-09,13.720000267028809,13.300000190734863,13.300000190734863,13.640000343322754,1436400.0,12.755691528320312
2019-01-10,13.770000457763672,13.510000228881836,13.510000228881836,13.680000305175781,1468400.0,12.793096542358398
2019-01-11,14.359999656677246,13.680000305175781,13.739999771118164,14.199999809265137,3425000.0,13.279383659362793
2019-01-14,14.859999656677246,14.270000457763672,14.300000190734863,14.800000190734863,5884900.0,13.840485572814941
2019-01-15,15.149999618530273,14.550000190734863,14.850000381469727,14.649999618530273,3061600.0,13.700209617614746
2019-01-16,14.819999694824219,14.380000114440918,14.6899995803833,14.40999984741211,1694000.0,13.475769996643066
2019-01-17,15.279999732971191,14.270000457763672,14.399999618530273,15.279999732971191,4463600.0,14.289365768432617
2019-01-18,15.600000381469727,14.9399995803833,15.25,15.600000381469727,4853700.0,14.588619232177734
2019-01-21,15.9399995803833,15.460000038146973,15.600000381469727,15.869999885559082,1780300.0,14.841114044189453
2019-01-22,15.949999809265137,15.140000343322754,15.880000114440918,15.65999984741211,3077900.0,14.644729614257812
2019-01-23,15.90999984741211,15.420000076293945,15.779999732971191,15.890000343322754,2852200.0,14.859818458557129
2019-01-24,16.0,15.619999885559082,15.800000190734863,15.850000381469727,3463800.0,14.82241153717041
2019-01-28,15.699999809265137,15.069999694824219,15.699999809265137,15.329999923706055,3979300.0,14.3361234664917
2019-01-29,15.779999732971191,15.260000228881836,15.420000076293945,15.640000343322754,2014900.0,14.626026153564453
2019-01-30,15.800000190734863,15.390000343322754,15.680000305175781,15.779999732971191,1675800.0,14.756948471069336
2019-01-31,15.90999984741211,15.5600004196167,15.789999961853027,15.850000381469727,2922700.0,14.82241153717041
2019-02-01,16.209999084472656,15.770000457763672,15.850000381469727,16.209999084472656,2057800.0,15.15907096862793
2019-02-04,16.399999618530273,16.010000228881836,16.260000228881836,16.190000534057617,2266000.0,15.140369415283203
2019-02-05,16.450000762939453,16.030000686645508,16.200000762939453,16.450000762939453,1420700.0,15.383513450622559
2019-02-06,16.40999984741211,16.0,16.299999237060547,16.09000015258789,1734700.0,15.04685115814209
2019-02-07,16.110000610351562,15.5600004196167,16.049999237060547,15.609999656677246,2343400.0,14.597970962524414
2019-02-08,15.6899995803833,15.010000228881836,15.609999656677246,15.15999984741211,3088700.0,14.177145004272461
2019-02-11,15.25,14.449999809265137,15.25,14.84000015258789,4408500.0,13.877891540527344
2019-02-12,15.529999732971191,15.0,15.0,15.25,3485300.0,14.261310577392578
2019-02-13,15.489999771118164,15.130000114440918,15.369999885559082,15.470000267028809,2310600.0,14.467047691345215
2019-02-14,15.720000267028809,15.180000305175781,15.470000267028809,15.640000343322754,4361800.0,14.626026153564453
2019-02-15,15.649999618530273,15.149999618530273,15.640000343322754,15.619999885559082,3214400.0,14.607322692871094
2019-02-18,15.59000015258789,15.050000190734863,15.59000015258789,15.149999618530273,2422800.0,14.167793273925781
2019-02-19,15.630000114440918,15.149999618530273,15.239999771118164,15.520000457763672,2825400.0,14.513806343078613
2019-02-20,15.6899995803833,15.149999618530273,15.649999618530273,15.229999542236328,3942000.0,14.242607116699219
2019-02-21,15.359999656677246,14.920000076293945,15.229999542236328,15.0,2101100.0,14.027519226074219
2019-02-22,15.34000015258789,14.960000038146973,15.180000305175781,15.069999694824219,1357400.0,14.09298038482666
2019-02-25,15.300000190734863,15.020000457763672,15.069999694824219,15.119999885559082,1132000.0,14.139739036560059
2019-02-26,15.279999732971191,15.010000228881836,15.15999984741211,15.010000228881836,1156600.0,14.036870002746582
2019-02-27,15.720000267028809,15.029999732971191,15.039999961853027,15.510000228881836,1792300.0,14.504454612731934
2019-02-28,15.710000038146973,15.319999694824219,15.510000228881836,15.489999771118164,1659900.0,14.485751152038574
2019-03-01,15.600000381469727,15.100000381469727,15.420000076293945,15.25,2432400.0,14.261310577392578
2019-03-07,14.979999542236328,14.75,14.899999618530273,14.899999618530273,1138700.0,13.934001922607422
2019-03-08,15.729999542236328,14.789999961853027,14.859999656677246,15.5600004196167,1709300.0,14.551213264465332
2019-03-11,15.869999885559082,15.479999542236328,15.550000190734863,15.550000190734863,1654000.0,14.541860580444336
2019-03-12,15.899999618530273,15.380000114440918,15.550000190734863,15.819999694824219,2122700.0,14.794356346130371
2019-03-13,16.280000686645508,15.600000381469727,15.850000381469727,16.280000686645508,1569900.0,15.224534034729004
2019-03-14,16.389999389648438,16.06999969482422,16.25,16.290000915527344,1357300.0,15.233885765075684
2019-03-15,16.34000015258789,16.06999969482422,16.229999542236328,16.200000762939453,4644500.0,15.149720191955566
2019-03-18,16.389999389648438,16.100000381469727,16.299999237060547,16.299999237060547,2955100.0,15.243236541748047
2019-03-19,16.299999237060547,15.84000015258789,16.290000915527344,16.190000534057617,4453400.0,15.140369415283203
2019-03-20,16.299999237060547,16.059999465942383,16.18000030517578,16.100000381469727,2113100.0,15.056203842163086
2019-03-21,16.209999084472656,15.489999771118164,16.100000381469727,15.949999809265137,3186200.0,14.915926933288574
2019-03-22,15.680000305175781,15.1899995803833,15.680000305175781,15.350000381469727,1959400.0,14.354827880859375
2019-03-25,15.489999771118164,15.039999961853027,15.489999771118164,15.149999618530273,1706200.0,14.167793273925781
2019-03-26,15.470000267028809,15.020000457763672,15.199999809265137,15.470000267028809,1768300.0,14.467047691345215
2019-03-27,15.270000457763672,14.510000228881836,15.270000457763672,14.569999694824219,2630600.0,13.625395774841309
2019-03-28,15.350000381469727,14.229999542236328,14.569999694824219,15.34000015258789,1734700.0,14.345476150512695
2019-03-29,15.8100004196167,15.220000267028809,15.470000267028809,15.680000305175781,2874100.0,14.663433074951172
2019-04-01,15.949999809265137,15.529999732971191,15.869999885559082,15.59000015258789,1213200.0,14.579268455505371
2019-04-02,15.720000267028809,15.4399995803833,15.619999885559082,15.720000267028809,1462700.0,14.70083999633789
2019-04-03,15.800000190734863,15.279999732971191,15.6899995803833,15.460000038146973,1633800.0,14.457695007324219
2019-04-04,15.84000015258789,15.489999771118164,15.640000343322754,15.699999809265137,1700000.0,14.682135581970215
2019-04-05,16.18000030517578,15.640000343322754,15.699999809265137,15.970000267028809,1703700.0,14.93463134765625
2019-04-08,16.299999237060547,15.880000114440918,15.90999984741211,15.970000267028809,2882300.0,14.93463134765625
2019-04-09,16.1200008392334,15.899999618530273,15.899999618530273,16.049999237060547,3367200.0,15.009444236755371
2019-04-10,16.209999084472656,15.899999618530273,16.149999618530273,16.100000381469727,2338900.0,15.056203842163086
2019-04-11,16.1200008392334,15.520000457763672,16.1200008392334,15.899999618530273,2364800.0,14.869168281555176
2019-04-12,16.0,15.600000381469727,15.699999809265137,15.640000343322754,1765300.0,14.626026153564453
2019-04-15,15.829999923706055,15.479999542236328,15.720000267028809,15.699999809265137,1863500.0,14.682135581970215
2019-04-16,15.829999923706055,15.489999771118164,15.720000267028809,15.59000015258789,1571000.0,14.579268455505371
2019-04-17,15.90999984741211,15.550000190734863,15.670000076293945,15.8100004196167,2848000.0,14.785004615783691
2019-04-18,16.059999465942383,15.5600004196167,15.8100004196167,15.949999809265137,1248200.0,14.915926933288574
2019-04-22,16.209999084472656,15.720000267028809,15.930000305175781,16.059999465942383,1100700.0,15.01879596710205
2019-04-23,16.260000228881836,15.960000038146973,16.110000610351562,16.229999542236328,1354600.0,15.177774429321289
2019-04-24,16.25,15.850000381469727,16.25,16.049999237060547,1488200.0,15.009444236755371
2019-04-25,17.280000686645508,15.960000038146973,16.010000228881836,17.110000610351562,4812300.0,16.000722885131836
2019-04-26,17.579999923706055,17.15999984741211,17.15999984741211,17.399999618530273,3143300.0,16.271921157836914
2019-04-29,17.8700008392334,17.469999313354492,17.510000228881836,17.739999771118164,2997600.0,16.58987808227539
2019-04-30,17.469999313354492,16.969999313354492,17.299999237060547,17.200000762939453,3047100.0,16.705768585205078
2019-05-02,17.549999237060547,16.799999237060547,17.0,17.200000762939453,4942500.0,16.705768585205078
2019-05-03,17.469999313354492,17.200000762939453,17.209999084472656,17.25,2015500.0,16.754331588745117
2019-05-06,17.219999313354492,16.719999313354492,17.0,17.040000915527344,1767300.0,16.550365447998047
2019-05-07,17.479999542236328,16.8700008392334,16.899999618530273,17.270000457763672,4023900.0,16.77375602722168
2019-05-08,17.899999618530273,17.200000762939453,17.270000457763672,17.709999084472656,2884500.0,17.201112747192383
2019-05-09,17.969999313354492,17.450000762939453,17.469999313354492,17.969999313354492,1737900.0,17.45363998413086
2019-05-10,18.280000686645508,17.68000030517578,17.959999084472656,18.040000915527344,2529800.0,17.52163314819336
2019-05-13,17.860000610351562,17.3700008392334,17.809999465942383,17.450000762939453,2106400.0,16.948583602905273
2019-05-14,18.0,17.389999389648438,17.5,17.68000030517578,2427900.0,17.171974182128906
2019-05-15,18.399999618530273,17.219999313354492,17.459999084472656,18.239999771118164,3811600.0,17.715883255004883
